Item ID,AegisName,English Name,Category,Required Level,Slots,Buy,Sell,Locations
18137,Burning_Bow_,Burning Bow,Weapons,55,2,20,,Both_Hand
13073,Counter_Dagger_,Counter Dagger,Weapons,55,1,120000,,Right_Hand
13003,Coward,Cowardice Blade,Weapons,55,1,52000,,Right_Hand
18139,Earth_Bow_,Earth Bow,Weapons,55,2,20,,Both_Hand
18138,Frozen_Bow_,Frozen Bow,Weapons,55,2,20,,Both_Hand
13105,The_Garrison_,Garrison,Weapons,55,2,48000,,Both_Hand
18140,Gust_Bow_,Gust Bow,Weapons,55,2,20,,Both_Hand
1666,Healing_Staff_,Healing Staff,Weapons,55,2,20,,Right_Hand
1244,Holy_Dagger,Holy Dagger,Weapons,55,0,20,,Right_Hand
1275,Katar_Of_Cold_Icicle_,Katar of Frozen Icicle,Weapons,55,3,45000,,Both_Hand
1278,Katar_Of_Piercing_Wind_,Katar of Piercing Wind,Weapons,55,3,45000,,Both_Hand
1276,Katar_Of_Thornbush_,Katar of Quaking,Weapons,55,3,45000,,Both_Hand
1277,Katar_Of_Raging_Blaze_,Katar of Raging Blaze,Weapons,55,3,45000,,Both_Hand
28716,Tooth_Blade_,Tooth Blade,Weapons,55,3,20,,Right_Hand
1383,Holy_Celestial_Axe,Celestial Axe,Weapons,60,0,20,,Both_Hand
13030,Dragon_Killer_,Dragon Killer,Weapons,60,2,20,,Right_Hand
13497,Edge_Z,Edge,Weapons,60,1,1,,Right_Hand
13084,Eihwaz_Knife,Eihwaz Knife,Weapons,60,0,20,,Right_Hand
28628,Prohibited_Grimoire,Forbidden Grimoire,Weapons,60,1,,,Right_Hand
1480,Gae_Bolg_,Gae Bolg,Weapons,60,2,20,,Both_Hand
13087,Hagalas_Knife,Hagalas Knife,Weapons,60,0,20,,Right_Hand
1429,Hunting_Spear_M,Hunting Spear,Weapons,60,1,20,,Right_Hand
32104,Hyegun_Erhu,Hyegun Erhu,Weapons,60,1,,,Right_Hand
13498,Nagan_Z,Nagan,Weapons,60,1,1,,Right_Hand
16022,Nemesis_,Nemesis,Weapons,60,2,20,,Right_Hand
1332,Octopus_Axe,Octopus Axe,Weapons,60,1,,,Right_Hand
26148,Owl_D_Stick,Owl.D Stick,Weapons,60,0,,,Right_Hand
13080,Rogue_Kinfe,Rogue Kinfe,Weapons,60,0,20,,Right_Hand
1560,Diary_Of_Great_Sage,Sage's Diary,Weapons,60,2,20,,Right_Hand
2006,G_Staff_Of_Light,Staff Of Light,Weapons,60,0,20,,Both_Hand
1330,Sunset_Buster,Sunset Buster,Weapons,60,0,,,Right_Hand
18176,Sky_Lightning_Bow,Thunder Bow,Weapons,60,1,,,Both_Hand
13085,Volcano_Knife,Volcano Knife,Weapons,60,0,10,,Right_Hand
28754,Koikiri,Yodo Koikiri,Weapons,60,1,,,Right_Hand
1440,Battle_Hook_,Battle Hook,Weapons,65,3,20,,Right_Hand
13162,Inferno,Inferno,Weapons,65,1,230000,,Both_Hand
1428,Long_Horn_M,Long Horn,Weapons,65,1,20,,Right_Hand
1922,Oriental_Lute_,Oriental Lute,Weapons,65,2,20,,Right_Hand
13016,Poison_Knife_,Poison Knife,Weapons,65,2,20,,Right_Hand
1976,Queen's_Whip_,Queen's Whip,Weapons,65,2,20,,Right_Hand
1142,Jewel_Sword,Jeweled Sword,Weapons,68,0,20,,Right_Hand
1340,Arcanite_Hammer_EXE,Arcanite Hammer,Weapons,70,1,,,Right_Hand
1871,Bauxite_Knuckle_EXE,Bauxite Knuckle,Weapons,70,0,,,Right_Hand
26175,Chromium_Staff_EXE,Chromium Staff,Weapons,70,1,,,Both_Hand
550022,Local04_Wand,Commander,Weapons,70,2,,,Right_Hand
2029,TStaff_Of_E_Slayer_J,Devil God's Staff,Weapons,70,0,56000,,Both_Hand
2017,Divine_Cross_,Divine Cross,Weapons,70,1,20,,Both_Hand
28131,Local01_T_Axe,Earth Dragon Axe,Weapons,70,2,,,Both_Hand
26207,Local01_Book,Earth Dragon Book,Weapons,70,2,,,Right_Hand
18172,Local01_Bow,Earth Dragon Bow,Weapons,70,2,,,Both_Hand
1857,Local01_Claw,Earth Dragon Claw,Weapons,70,2,,,Right_Hand
28747,Local01_Dagger,Earth Dragon Dagger,Weapons,70,2,,,Right_Hand
21041,Local01_T_Sword,Earth Dragon Great Sword,Weapons,70,2,,,Both_Hand
28034,Local01_Katar,Earth Dragon Katar,Weapons,70,2,,,Both_Hand
16083,Local01_Mace,Earth Dragon Mace,Weapons,70,2,,,Right_Hand
28748,Local01_Asura,Earth Dragon Nindo,Weapons,70,2,,,Right_Hand
26017,Local01_T_Spear,Earth Dragon Spear,Weapons,70,2,,,Both_Hand
13488,Local01_Sword,Earth Dragon Sword,Weapons,70,2,,,Right_Hand
32101,Local01_Violin,Earth Dragon Violin,Weapons,70,2,,,Right_Hand
26142,Local01_Wand,Earth Dragon Wand,Weapons,70,2,,,Right_Hand
26208,Local01_Whip,Earth Dragon Whip,Weapons,70,2,,,Right_Hand
13019,Ginnungagap_,Ginnungagap,Weapons,70,1,20,,Right_Hand
1339,Hauyne_Huuma_EXE,Hauyne Huuma,Weapons,70,1,,,Both_Hand
13420,Honglyun's_Sword,Honglyun's Sword,Weapons,70,1,20,,Right_Hand
550005,Woe_Wand2_Z,Intermediate Guild Member's Arc Wand,Weapons,70,1,,,Right_Hand
520001,Woe_One_Hand_Axe2_Z,Intermediate Guild Member's Cleaver,Weapons,70,1,,,Right_Hand
600005,Woe_Twohand_Sword2_Z,Intermediate Guild Member's Craymore,Weapons,70,1,,,Both_Hand
640001,Woe_T_Staff2_Z,Intermediate Guild Member's Destruction Staff,Weapons,70,1,,,Both_Hand
560003,Woe_Pist2_Z,Intermediate Guild Member's Fist,Weapons,70,1,,,Right_Hand
500006,Woe_Onehand_Sword2_Z,Intermediate Guild Member's Flamberge,Weapons,70,1,,,Right_Hand
510005,Woe_Knife2_Z,Intermediate Guild Member's Gladius,Weapons,70,1,,,Right_Hand
570003,Woe_Instrument2_Z,Intermediate Guild Member's Guitar,Weapons,70,1,,,Right_Hand
550004,Woe_Healstaff2_Z,Intermediate Guild Member's Healing Staff,Weapons,70,1,,,Right_Hand
700005,Woe_Bow2_Z,Intermediate Guild Member's Hunter Bow,Weapons,70,1,,,Both_Hand
650001,Woe_Huuma2_Z,Intermediate Guild Member's Huuma Shuriken,Weapons,70,1,,,Both_Hand
610004,Woe_Katar2_Z,Intermediate Guild Member's Jamadhar,Weapons,70,1,,,Both_Hand
630001,Woe_T_Lance2_Z,Intermediate Guild Member's Lance,Weapons,70,1,,,Right_Hand
580003,Woe_Whip2_Z,Intermediate Guild Member's Lariat,Weapons,70,1,,,Right_Hand
590004,Woe_Club_2_Z,Intermediate Guild Member's Morning Star,Weapons,70,1,,,Right_Hand
530001,Woe_Onehand_Spear2_Z,Intermediate Guild Member's Pike,Weapons,70,1,,,Right_Hand
620001,Woe_Twohand_Axe2_Z,Intermediate Guild Member's Two-Handed Axe,Weapons,70,1,,,Both_Hand
18129,Ixion_Wing_S,Ixion Wing,Weapons,70,3,,,Both_Hand
13166,Jungle_Carbine_,Jungle Carbine,Weapons,70,1,56000,,Both_Hand
26176,Karlite_Staff_EXE,Karlite Staff,Weapons,70,1,,,Right_Hand
1589,Legacy_Of_Dragon_,Legacy of Dragon,Weapons,70,2,20,,Right_Hand
26147,Woe_Wand1_Z,Lesser Guild Member's Arc Wand,Weapons,70,0,,,Right_Hand
1329,Woe_One_Hand_Axe1_Z,Lesser Guild Member's Cleaver,Weapons,70,0,,,Right_Hand
21044,Woe_Twohand_Sword1_Z,Lesser Guild Member's Craymore,Weapons,70,0,,,Both_Hand
2052,Woe_T_Staff1_Z,Lesser Guild Member's Destruction Staff,Weapons,70,0,,,Both_Hand
1859,Woe_Pist1_Z,Lesser Guild Member's Fist,Weapons,70,0,,,Right_Hand
13490,Woe_Onehand_Sword1_Z,Lesser Guild Member's Flamberge,Weapons,70,0,,,Both_Hand
28751,Woe_Knife1_Z,Lesser Guild Member's Gladius,Weapons,70,0,,,Right_Hand
32103,Woe_Instrument1_Z,Lesser Guild Member's Guitar,Weapons,70,0,,,Right_Hand
26146,Woe_Healstaff1_Z,Lesser Guild Member's Healing Staff,Weapons,70,0,,,Right_Hand
18175,Woe_Bow1_Z,Lesser Guild Member's Hunter Bow,Weapons,70,0,,,Both_Hand
650000,Woe_Huuma1_Z,Lesser Guild Member's Huuma Shuriken,Weapons,70,0,,,Both_Hand
28036,Woe_Katar1_Z,Lesser Guild Member's Jamadhar,Weapons,70,0,,,Both_Hand
26019,Woe_T_Lance1_Z,Lesser Guild Member's Lance,Weapons,70,0,,,Both_Hand
26210,Woe_Whip1_Z,Lesser Guild Member's Lariat,Weapons,70,0,,,Right_Hand
16085,Woe_Club_1_Z,Lesser Guild Member's Morning Star,Weapons,70,0,,,Right_Hand
32015,Woe_Onehand_Spear1_Z,Lesser Guild Member's Pike,Weapons,70,0,,,Right_Hand
28133,Woe_Twohand_Axe1_Z,Lesser Guild Member's Two-Handed Axe,Weapons,70,0,,,Both_Hand
1645,Lich_Bone_Wand_M,Lich's Bone Wand,Weapons,70,2,20,,Right_Hand
13163,Long_Barrel,Long Barrel,Weapons,70,0,40000,,Both_Hand
1725,Bow_Of_Minstrel,Minstrel Bow,Weapons,70,1,20,,Both_Hand
1665,Piercing_Staff_,Piercing Staff,Weapons,70,2,20,,Right_Hand
18200,Realgar_Shooter_EXE,Realgar Shooter,Weapons,70,1,,,Both_Hand
28787,Rotten_Garden_knife_TH,Rotten Garden Knife,Weapons,70,4,,,Right_Hand
1644,Piercing_Staff_M,Staff of Piercing,Weapons,70,0,20,,Right_Hand
13168,Thunder_P,Thunder P,Weapons,70,1,76000,,Both_Hand
32305,Titanium_Gun_EXE,Titanium Gun,Weapons,70,1,,,Both_Hand
16051,Valkyrie_Hammer,Valkyrie Hammer,Weapons,70,4,,,Right_Hand
28717,Valkyrie_Knife,Valkyrie Knife,Weapons,70,4,50,,Right_Hand
28132,Local02_T_Axe,Yinyang Axe,Weapons,70,2,,,Both_Hand
28625,Local02_Book,Yinyang Book,Weapons,70,2,,,Right_Hand
18173,Local02_Bow,Yinyang Bow,Weapons,70,2,,,Both_Hand
1858,Local02_Claw,Yinyang Claw,Weapons,70,2,,,Right_Hand
28749,Local02_Dagger,Yinyang Dagger,Weapons,70,2,,,Right_Hand
21043,Local02_T_Sword,Yinyang Great Sword,Weapons,70,2,,,Both_Hand
28035,Local02_Katar,Yinyang Katar,Weapons,70,2,,,Both_Hand
16084,Local02_Mace,Yinyang Mace,Weapons,70,2,,,Right_Hand
28750,Local02_Asura,Yinyang Nindo,Weapons,70,2,,,Right_Hand
26018,Local02_T_Spear,Yinyang Spear,Weapons,70,2,,,Both_Hand
13489,Local02_Sword,Yinyang Sword,Weapons,70,2,,,Right_Hand
32102,Local02_Violin,Yinyang Violin,Weapons,70,2,,,Right_Hand
26145,Local02_Wand,Yinyang Wand,Weapons,70,2,,,Right_Hand
26209,Local02_Whip,Yinyang Whip,Weapons,70,2,,,Right_Hand
1238,Zeny_Knife,Zeny Knife,Weapons,70,0,20,,Right_Hand
1143,Gaia_Sword,Gaia Sword,Weapons,74,0,20,,Right_Hand
1397,Bradium_Stonehammer_,Bradium Stone Hammer,Weapons,75,2,20,,Both_Hand
1479,Spectral_Spear_,Spectral Spear,Weapons,75,1,20,,Both_Hand
1664,Thorn_Staff_,Thorn Staff of Darkness,Weapons,75,1,10,,Right_Hand
1324,War_Axe_S,War Axe,Weapons,76,3,20,,Right_Hand
16052,Iron_Driver_,Iron Driver,Weapons,78,0,20,,Right_Hand
18125,Arcus_Daemonicus,Arcus Daemonicus,Weapons,80,2,20,,Both_Hand
1676,Baculum_Daemonicum,Baculum Daemonicum,Weapons,80,2,20,,Right_Hand
1562,Bible_Of_Battlefield,Battlefield Textbook,Weapons,80,1,20,,Right_Hand
13449,Gladius_Daemonicus,Gladius Daemonicus,Weapons,80,2,20,,Right_Hand
1597,Half_BF_Book2,Half BF Book2,Weapons,80,0,20,,Right_Hand
18124,Half_BF_Bow1,Half BF Bow1,Weapons,80,0,20,,Both_Hand
13321,Half_BF_Huuma_Shuriken2,Half BF Huuma Shuriken,Weapons,80,0,20,,Both_Hand
28002,Half_BF_Katar2,Half BF Katar2,Weapons,80,0,20,,Both_Hand
1838,Half_BF_Knuckle1,Half BF Knuckle1,Weapons,80,0,20,,Right_Hand
16035,Half_BF_Morning_Star1,Half BF Morning Star1,Weapons,80,0,20,,Right_Hand
28203,Half_BF_Rifle1,Half BF Rifle1,Weapons,80,0,,,Both_Hand
28204,Half_BF_Shotgun1,Half BF Shotgun1,Weapons,80,0,,,Both_Hand
1439,Half_BF_Spear1,Half BF Spear1,Weapons,80,0,20,,Right_Hand
1674,Half_BF_Staff2,Half BF Staff2,Weapons,80,0,20,,Right_Hand
1673,Half_BF_Staff4,Half BF Staff4,Weapons,80,0,20,,Right_Hand
13445,Half_BF_Sword1,Half BF Sword1,Weapons,80,0,20,,Right_Hand
28102,Half_BF_Two_Handed_Axe1,Half BF Two Handed Axe1,Weapons,80,0,20,,Both_Hand
2003,Destruction_Rod_M,Staff of Destruction,Weapons,80,1,20,,Both_Hand
28114,Veteran_Axe_,Veteran Axe,Weapons,80,3,,,Both_Hand
16056,Veteran_Hammer_,Veteran Hammer,Weapons,80,3,,,Right_Hand
21024,Veteran_Sword_,Veteran Sword,Weapons,80,3,,,Both_Hand
1185,Violet_Fear,Violet Fear,Weapons,80,2,20,,Both_Hand
1579,Death_Note_M,Book of the Dead,Weapons,85,2,20,,Right_Hand
1943,Erhu,Erhu,Weapons,90,3,20,,Right_Hand
2020,Jormungand,Jormungand,Weapons,90,0,10,,Both_Hand
1999,Moonlight_Bell,Phantom Bell,Weapons,90,3,20,,Right_Hand
1682,Shadow_Staff,Shadow Staff,Weapons,90,2,,,Right_Hand
16034,Half_Mjolnir,Half Mjolnir,Weapons,95,0,20,,Right_Hand
1530,Mjolnir,Mjolnir,Weapons,95,0,20,,Right_Hand
16007,Mjolnir_C,Mjolnir,Weapons,95,0,20,,Right_Hand
18113,Velum_Arbalest,Vellum Arbalest,Weapons,95,0,20,,Both_Hand
2016,Velum_Arc_Wand,Vellum Arc Wand,Weapons,95,0,20,,Both_Hand
1395,Velum_Buster,Vellum Buster,Weapons,95,0,20,,Both_Hand
13072,Velum_Damascus,Vellum Damascus,Weapons,95,0,20,,Right_Hand
16021,Velum_Flail,Vellum Flail,Weapons,95,0,20,,Right_Hand
1293,Velum_Jamadhar,Vellum Jamadhar,Weapons,95,0,20,,Both_Hand
21002,Velum_Katzbalger,Vellum Katzbalger,Weapons,95,0,20,,Both_Hand
1294,Velum_Scare,Vellum Scale,Weapons,95,0,20,,Both_Hand
16020,Velum_Stunner,Vellum Stunner,Weapons,95,0,20,,Right_Hand
28719,Diffusion_Lacma,[Katsua]Lacma,Weapons,99,1,20,,Right_Hand
600025,FullForce_,Awakened Full Force,Weapons,99,1,2000000,,Both_Hand
500009,Copy_Gram,Dragon Slayer's Longsword,Weapons,99,1,500000,,Right_Hand
13119,Freedom_Flame,Freedom Flame,Weapons,99,2,1,,Both_Hand
21053,FullForce,Full Force,Weapons,99,1,,,Both_Hand
13120,H_FEATHER_H_FIRE,Heaven's Feather & Hell's Fire,Weapons,99,1,1200000,,Both_Hand
13075,Kurenai,Kurenai,Weapons,99,0,5000,,Right_Hand
1549,Pilebuncker,Pile Bunker,Weapons,99,0,10000,,Right_Hand
550149,Areias_Staff_BR,Staff of the Sands,Weapons,99,2,,,Right_Hand
13311,Huuma_Shadow,Sword Huuma Shuriken,Weapons,99,0,5000,,Both_Hand
19038,12th_Crown,12 Anniversary Crown of Saint,Headgear,0,1,10,,Head_Top
19039,12th_ElvenEars,12 Anniversary Elf Ears,Headgear,0,0,10,,Head_Mid
400164,2021RTC_Headset_TW,2021RTC Gaming Headset,Headgear,0,0,,,Head_Mid
18610,7th_Anni_Hat_B,7th Anni Hat B,Headgear,0,0,20,,Head_Top
18579,9th_Anni_Hat,9th Anni Hat,Headgear,0,0,,,Head_Top
15928,Comp_Cookie_Hat_TH,[Not For Sale] Cookie Hat,Headgear,0,0,,,Head_Top
15958,Comp_FaceWorm_Breath,[Not For Sale] Giant Snake Breath,Headgear,0,0,,,Head_Low
15947,Comp_Blue_Rear_Ribbon,[Not For Sale] Indigo Rear Ribbon,Headgear,0,0,,,Head_Low
400273,Comp_Smoky_TransformHat,[Not For Sale] Smokie Transformation Leaf,Headgear,0,1,,,Head_Top
5406,Academy_Freshman_Hat,Academy Freshman Hat,Headgear,0,0,,,Head_Top
5407,Academy_Graduating_Cap,Academy Graduating Cap,Headgear,0,0,,,Head_Top
18777,Aladdin_Lamp,Aladdin Lamp,Headgear,0,1,,,Head_Top
5086,Alarm_Mask,Alarm Mask,Headgear,0,0,20,,"Head_Low, Head_Mid"
19090,Alarm_Mask_,Alarm Mask,Headgear,0,1,20,,"Head_Low, Head_Mid"
19308,Amistr_Beret,Amistr Beret,Headgear,0,1,,,Head_Top
18637,Ancient_Admiral_Helm,Ancient Admiral Helm,Headgear,0,1,20,,"Head_Mid, Head_Top"
18814,Angel_School_Cap,Angel School Cap,Headgear,0,1,20,,Head_Top
5389,Angel_Spirit,Angel Spirit,Headgear,0,0,20,,Head_Mid
19087,Angel_Spirit_,Angel Spirit,Headgear,0,1,20,,Head_Mid
5890,Angel_Earing,Angel's Whisper,Headgear,0,0,,,Head_Mid
5246,Angelic_Helm,Angelic Helm,Headgear,0,0,20,,Head_Top
5153,Angeling_Hairpin,Angeling Hairpin,Headgear,0,0,20,,Head_Top
18879,Angry_Scorpion_Hat,Angry Scorpion Hat,Headgear,0,0,10,,Head_Top
5449,Solo_Play_Box2,Angry Solo Hat,Headgear,0,1,20,,"Head_Low, Head_Mid, Head_Top"
5486,J_Anniversary_Hat,Anniversary Hat,Headgear,0,0,20,,Head_Top
2284,Antler,Antlers,Headgear,0,0,20,,Head_Top
5136,Santa's_Hat_,Antonio's Santa Hat,Headgear,0,0,20,,Head_Top
18887,Aqua_Bunny_Band,Aqua Bunny Band,Headgear,0,1,,,Head_Top
19496,Aquarius_Crown_J,Aquarius Crown,Headgear,0,0,20,,Head_Top
2261,Prontera_Army_Cap,Army Cap,Headgear,0,0,20,,Head_Top
5264,Aussie_Flag_Hat,Australian Flag Hat,Headgear,0,0,20,,Head_Top
5189,Fallen_Leaves,Autumn Leaves,Headgear,0,0,20,,Head_Top
5270,Fallen_Leaves_,Autumn Leaves,Headgear,0,1,20,,Head_Top
5312,Ayothaya_Hat,Ayothaya King's Hat,Headgear,0,1,20,,Head_Top
5531,B_Dragon_Hat,Baby Dragon Hat,Headgear,0,1,45000,,Head_Top
5110,Baby_Pacifier,Baby Pacifier,Headgear,0,0,20,,Head_Low
18809,8th_Anni_Hat_B,Bandana 8th Anniversary,Headgear,0,0,,,Head_Top
5321,Indonesian_Bandana,Bandana Merah Putih,Headgear,0,0,20,,Head_Top
2237,Weird_Goatee,Bandit Beard,Headgear,0,0,2,,Head_Low
5491,Hat_Of_Outlaw,Bandit Hat,Headgear,0,0,20,,Head_Top
18845,Banshee_Master_Kiss,Banshee Master Kiss,Headgear,0,0,20,,Head_Low
5199,Baseball_Cap_I,Baseball Cap,Headgear,0,0,,,Head_Top
410016,Battle_Processor,Battle Processor,Headgear,0,0,,,Head_Mid
410017,Battle_Processor_,Battle Processor,Headgear,0,1,,,Head_Mid
5076,Fur_Hat,Beanie,Headgear,0,0,20,,Head_Top
2240,Beard,Beard,Headgear,0,0,2,,Head_Low
19256,Mobile_BeginnerMark,Beginner Mark,Headgear,0,1,,,Head_Top
5382,Bell_Ribbon,Bell Ribbon,Headgear,0,1,20,,Head_Top
5348,Big_Sis'_Ribbon_,Big Ribbon,Headgear,0,1,15000,,Head_Top
2216,Biretta,Biretta,Headgear,0,0,9000,,Head_Top
5891,Black_Cat_Hat,Black Cat Hat,Headgear,0,1,,,Head_Top
18599,Black_Devil_Mask,Black Devil Mask,Headgear,0,0,20,,Head_Mid
18603,Black_Devil_Mask_,Black Devil Mask,Headgear,0,1,20,,Head_Mid
5820,Black_Elven_Ears,Black Elven Ears,Headgear,0,0,10,,Head_Mid
18611,Black_Glasses_,Black Glasses,Headgear,0,1,20,,Head_Mid
18709,Black_Knitted_Hat,Black Knitted Hat,Headgear,0,1,20,,Head_Top
18613,Black_Musang_Hat,Black Musang Hat,Headgear,0,1,40,,Head_Top
18806,Black_Rabbit_Hat,Black Rabbit Hat,Headgear,0,1,20,,Head_Top
5191,Ribbon_Black,Black Ribbon,Headgear,0,0,800,,Head_Top
5427,Royal_Milk_Tea_Hat,Black Tea Kochakaden Hat,Headgear,0,1,20,,Head_Top
19460,Black_Veil_J,Black Veil,Headgear,0,1,20,,Head_Top
5102,Round_Eyes,Blank Eyes,Headgear,0,0,20,,Head_Mid
2295,Blinker,Blinker,Headgear,0,0,1500,,Head_Mid
19089,Blinker_,Blinker,Headgear,0,1,1500,,Head_Mid
5236,Blue_Fur_Hat,Blue Beanie,Headgear,0,0,20,,Head_Top
18587,Blue_Bunny_Hairband,Blue Bunny Hairband,Headgear,0,1,20,,Head_Top
5233,Blue_Drooping_Kitty,Blue Drooping Cat,Headgear,0,0,250000,,Head_Top
5052,Blue_Hair_Band,Blue Hairband,Headgear,0,0,20,,Head_Top
5241,Blue_Wizardry_Hat,Blue Mage Hat,Headgear,0,0,20,,Head_Top
5884,Blue_Wizardry_Hat_C,Blue Mage Hat C,Headgear,0,0,20,,Head_Top
5506,Blue_Pajamas_Hat,Blue Night Cap,Headgear,0,0,,,Head_Top
18819,Blue_Pencil_In_Mouth,Blue Pencil In Mouth,Headgear,0,0,20,,Head_Low
18844,Blue_Poring_Bubble,Blue Poring Bubble,Headgear,0,0,20,,Head_Low
18607,Blush_,Blush,Headgear,0,1,20,,Head_Mid
5800,Blush_Of_Groom,Blush of Groom,Headgear,0,0,20,,Head_Mid
18659,Boitata_Hat,Boitata Hat,Headgear,0,1,20,,"Head_Mid, Head_Top"
5168,Bongun_Hat_,Bongun Hat,Headgear,0,1,20,,"Head_Low, Head_Mid, Head_Top"
5809,Boom_Boom_Hat,Boom Boom Hat,Headgear,0,0,,,Head_Top
18920,Bork,Bork,Headgear,0,0,20,,Head_Top
5349,Boy's_Cap_,Boy's Cap,Headgear,0,1,20,,Head_Top
5308,Brazilian_Flag_Hat,Brazil National Flag Hat,Headgear,0,1,20,,Head_Top
5436,Bride's_Corolla,Bride's Corolla,Headgear,0,0,20,,Head_Top
5432,Brazil_Baseball_Cap,bRO 4th Anniversary Hat,Headgear,0,0,20,,Head_Top
5235,Gray_Fur_Hat,Brown Beanie,Headgear,0,0,20,,Head_Top
5231,Gray_Drooping_Kitty,Brown Drooping Cat,Headgear,0,0,250000,,Head_Top
18584,Brown_Drooping_Kitty,Brown Drooping Kitty,Headgear,0,0,250000,,Head_Top
5240,Gray_Wizardry_Hat,Brown Mage Hat,Headgear,0,0,20,,Head_Top
5114,Fedora,Bucket Hat,Headgear,0,0,6000,,Head_Top
5034,Light_Bulb_Band,Bulb Band,Headgear,0,0,20,,Head_Top
2214,Bunny_Band,Bunny Band,Headgear,0,0,20,,Head_Top
5870,Bunny_Egg_Shell,Bunny Egg Shell,Headgear,0,0,10,,Head_Top
5378,Rabbit_Ear_Hat,Bunny Top Hat,Headgear,0,0,20,,Head_Top
5868,Bushy_Moustache,Bushy Moustache,Headgear,0,0,20,,Head_Low
18782,Butterfly_Wing_Ear_J,Butterfly Wing Ear,Headgear,0,0,20,,Head_Mid
5024,Hat_Of_Cake,Cake Hat,Headgear,0,0,20,,Head_Top
5414,Campfire_Hat,Camp Fire Hat,Headgear,0,0,20,,Head_Top
18547,Campus_Festival,Campus Festival,Headgear,0,0,20,,Head_Top
19449,Cancer_Crown_J,Cancer Crown,Headgear,0,0,20,,Head_Top
5028,Candle,Candle,Headgear,0,0,20,,Head_Top
5178,Candle_,Candle,Headgear,0,0,20,,Head_Top
5445,Candy_Cane_In_The_Mouth,Candy Cane In Mouth,Headgear,0,0,20,,Head_Low
400015,Capricon_Diadem_J,Capricon Diadem,Headgear,0,0,20,,Head_Top
5307,Carmen_Miranda's_Hat,Carmen Miranda's Hat,Headgear,0,1,20,,Head_Top
18739,Carnation_Hairband,Carnation Hairband,Headgear,0,0,20,,Head_Top
5145,Carnival_Joker_Jester,Carnival Joker Jester,Headgear,0,0,10,,Head_Top
18600,Cat_Ears_Beret,Cat Ear Beret,Headgear,0,1,20,,Head_Top
5446,Cat_Foot_Hairpin,Catfoot Hairpin,Headgear,0,1,20,,Head_Top
5175,Censor_Bar,Censor Bar,Headgear,0,0,30000,,Head_Mid
5320,Champion_Wreath,Champion Wreath,Headgear,0,0,20,,Head_Top
5880,Cheering_Whistle_J,Cheering Whistle,Headgear,0,0,20,,Head_Low
2232,Circlet,Circlet,Headgear,0,0,7500,,Head_Top
5478,Classic_Hat,Classic Hat,Headgear,0,0,20,,Head_Top
5815,Classic_Hat_J,Classic Hat,Headgear,0,0,20,,Head_Top
5434,Cola_Can,Cola Can,Headgear,0,1,20,,Head_Top
5260,Cookie_Hat,Cookie Hat,Headgear,0,0,20,,Head_Top
5200,Coppola,Coppola,Headgear,0,0,10,,Head_Top
5163,Corsair_,Corsair,Headgear,0,1,20,,Head_Top
19242,Cat_Lace_Hairband_K,Costume Neko Headress,Headgear,0,1,,,Head_Top
5075,Cowboy_Hat,Cowboy Hat,Headgear,0,0,20,,Head_Top
5048,First_Moon_Hair_Pin,Cresent Hairpin,Headgear,0,0,20,,Head_Top
19245,Crimson_Booster,Crimson Booster,Headgear,0,1,3000000,,Head_Mid
5417,Crown_Parrot,Crown Parrots,Headgear,0,1,20,,Head_Top
5107,Well_Baked_Toast,Crunch Toast,Headgear,0,0,20,,Head_Low
18730,Cryptura_Academy_Hat,Cryptura Academy Hat,Headgear,0,1,,,Head_Top
19347,Clinging_Doram_1,Cuddly Siamese Cat,Headgear,0,1,20,,Head_Top
5440,Fillet_Blue,Cute Blue Ribbon,Headgear,0,0,500,,Head_Top
5438,Fillet_Green,Cute Green Ribbon,Headgear,0,0,500,,Head_Top
5439,Fillet_Red,Cute Red Ribbon,Headgear,0,0,500,,Head_Top
5441,Fillet_White,Cute White Ribbon,Headgear,0,0,500,,Head_Top
18609,Dark_Blindfold_,Dark Blinder,Headgear,0,1,20,,Head_Mid
5373,Darkness_Helm,Dark Randgris Helm,Headgear,0,1,20,,"Head_Mid, Head_Top"
5369,Dark_Wing,Dark Wing,Headgear,0,0,20,,Head_Top
5455,Geographer_Band_,Decorative Geographer,Headgear,0,1,20,,Head_Top
5082,Mushroom_Band,Decorative Mushroom,Headgear,0,0,20,,Head_Top
18797,Deep_Angel_Hairband,Deep Blue Angel Hairband,Headgear,0,1,20,,Head_Top
410079,Deepblue_Sunglasses,Deep Blue Sunglasses,Headgear,0,0,,,Head_Mid
410080,Deepblue_Sunglasses_,Deep Blue Sunglasses,Headgear,0,1,,,Head_Mid
18815,Devil_School_Cap,Devil School Cap,Headgear,0,1,20,,Head_Top
19495,Diabolus_Wing,Diabolus Wing,Headgear,0,1,20,,Head_Mid
5313,Diadem,Diadem,Headgear,0,1,20,,"Head_Mid, Head_Top"
2205,Diver's_Goggles,Diver Goggles,Headgear,0,0,3500,,Head_Mid
2273,Doctor_Cap,Doctor Band,Headgear,0,0,20,,Head_Top
19300,Dog_Officer,Dog Officer,Headgear,0,1,,,Head_Top
5429,Bogy_Cap,Dokebi Cap,Headgear,0,1,20,,Head_Top
5573,Bogy_Horn,Dokebi Horn,Headgear,0,1,20,,Head_Top
