ItemID,AegisName,Name,DisplayName,Category,SubType,Locations,EquipLevelMin,Price,NavigationPath,Shop,Page,PageCount,OrderOnPage
510071,Up_Blessed_Knife,Patent Blessed Knife,Patent Blessed Knife,Weapons,Dagger,Right_Hand,150,500000,Weapons > Daggers > Lv 130-159,EA0006,1,1,6
510020,Up_Fatalist,Patent Fatalist,Patent Fatalist,Weapons,Dagger,Right_Hand,150,500000,Weapons > Daggers > Lv 130-159,EA0006,1,1,7
510022,Up_Fog_Dew_Sword,Patent Kiri no Tsuyu,Patent Kiri no Tsuyu,Weapons,Dagger,Right_Hand,150,500000,Weapons > Daggers > Lv 130-159,EA0006,1,1,8
510019,Up_Magic_Sword,Patent Madogum,Patent Magic Sword,Weapons,Dagger,Right_Hand,150,500000,Weapons > Daggers > Lv 130-159,EA0006,1,1,9
510008,Ep172_1h_Dagger,Wrath Rack,Wrath Rack,Weapons,Dagger,Right_Hand,150,500000,Weapons > Daggers > Lv 130-159,EA0006,1,1,10
510032,Adulter_F_Dagger,Adulter Fides Dagger,Adulter Fides Dagger,Weapons,Dagger,Right_Hand,180,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,1
510072,Blessed_Knife_LT,Blessed Knife-LT,Blessed Knife-LT,Weapons,Dagger,Right_Hand,190,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,2
510041,Fatalist_LT,Fatalist-LT,Fatalist-LT,Weapons,Dagger,Right_Hand,190,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,3
28767,Jack_The_Knife,Jack The Knife,Jack The Knife,Weapons,Dagger,Right_Hand,170,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,4
28772,Ein_1HMAGGER,Jewel Detector Mk47,Jewel Detector Mk47,Weapons,Dagger,Right_Hand,170,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,5
28765,Judgement_Slasher,Judgement Slasher,Judgement Slasher,Weapons,Dagger,Right_Hand,170,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,6
510060,Fog_Dew_Sword_LT,Kiri no Tsuyu-LT,Kiri No Tsuyu-LT,Weapons,Dagger,Right_Hand,190,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,7
510066,Kuroiro_AD,Kuroiro-OSAD,Kuroiro-OSAD,Weapons,Dagger,Right_Hand,170,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,8
510040,Magic_Sword_LT,Madogum-LT,Magic Sword-LT,Weapons,Dagger,Right_Hand,190,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,9
28771,Ein_1HDAGGER,Metal Detector Mk47,Metal Detector Mk47,Weapons,Dagger,Right_Hand,170,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,10
28768,Platinum_Dagger,Platinum Dagger,Platinum Dagger,Weapons,Dagger,Right_Hand,170,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,11
28766,Repent_Slasher,Repent Slasher,Repent Slasher,Weapons,Dagger,Right_Hand,170,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,12
28775,R_Gladius_L,Royal Gladius (L),Royal Gladius (L),Weapons,Dagger,Right_Hand,170,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,13
28774,R_Gladius_R,Royal Gladius (R),Royal Gladius (R),Weapons,Dagger,Right_Hand,170,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,14
28776,R_Magician_Dagger,Royal Magician Dagger,Royal Magician Dagger,Weapons,Dagger,Right_Hand,170,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,15
510030,Thanos_Dagger_AD,Thanos Dagger-AD,Thanos Dagger-AD,Weapons,Dagger,Right_Hand,190,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,16
28706,Sinister_Dagger,Vicious Mind Dagger,Vicious Mind Dagger,Weapons,Dagger,Right_Hand,160,1000000,Weapons > Daggers > Lv 160-199,EA0007,1,1,17
510049,C_Garden_Knife,Corrode Garden Knife,Corroded Garden Knife,Weapons,Dagger,Right_Hand,210,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,1
510076,D_Glacier_B_Knife,Dim Glacier Basic Knife,Dim Glacier Basic Knife,Weapons,Dagger,Right_Hand,230,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,2
510075,D_Glacier_R_Knife,Dim Glacier Rogue Knife,Dim Glacier Rogue Knife,Weapons,Dagger,Right_Hand,230,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,3
510139,Dimen_ABC_Knife,Dimensions Abyss Knife,Dimensions Hyper Sword,Weapons,Dagger,Right_Hand,250,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,4
510140,Encroached_Dagger,Encroached Dagger,Encroached Dagger,Weapons,Dagger,Right_Hand,260,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,5
510077,F_Ein_1HMAGGER,Flush Jewel Detector Mk47,Flush Jewel Detector Mk47,Weapons,Dagger,Right_Hand,250,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,6
510105,F_Ein_1HDAGGER,Flush Metal Detector Mk47,Flush Metal Detector MK47,Weapons,Dagger,Right_Hand,250,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,7
510106,F_Ein_1HDAGGER2,Flush Metal Detector Mk47-2,Flush Metal Detector MK47-2,Weapons,Dagger,Right_Hand,250,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,8
510053,Fourth_1h_Nindo,Fortified Dagger,Fortified Dagger,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,9
510054,Fourth_1h_Edge,Fortified Edge,Fortified Edge,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,10
510192,Frontier_ABC_Dagger,Frontier Abyss Dagger,Frontier Abyss Dagger,Weapons,Dagger,Right_Hand,265,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,11
510151,Demonsword_Furious,Furious Demon Sword,Furious Demon Sword,Weapons,Dagger,Right_Hand,205,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,12
510150,Demonius_Furious,Furious Demonius,Furious Demonius,Weapons,Dagger,Right_Hand,205,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,13
510153,LeftShape_Furious,Furious Shadow,Furious Shadow,Weapons,Dagger,Right_Hand,205,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,14
510152,RightShape_Furious,Furious Shape,Furious Shape,Weapons,Dagger,Right_Hand,205,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,15
510062,Glacier_B_Knife,Glacier Basic Knife,Glacier Basic Knife,Weapons,Dagger,Right_Hand,210,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,16
510061,Glacier_R_Knife,Glacier Rogue Knife,Glacier Rogue Knife,Weapons,Dagger,Right_Hand,210,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,17
510079,Hs_Am_Dagger,Herosria Alchemic Dagger,Herosria Alchemic Dagger,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,18
510080,Hs_Asc_Dagger,Herosria Assassin Dagger I,Herosria Assassin Dagger I,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,19
510081,Hs_Asc_Dagger2,Herosria Assassin Dagger II,Herosria Assassin Dagger II,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,20
510082,Hs_Asc_Knife,Herosria Assassin Knife I,Herosria Assassin Knife I,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,21
510083,Hs_Asc_Knife2,Herosria Assassin Knife II,Herosria Assassin Knife II,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,22
510086,Hs_Ht_Knife,Herosria Hunter Knife,Herosria Hunter Knife,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,23
510087,Hs_Nj_Dagger,Herosria Ninja Dagger I,Herosria Ninja Dagger I,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,24
510088,Hs_Nj_Dagger2,Herosria Ninja Dagger II,Herosria Ninja Dagger II,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,25
510089,Hs_Nj_Knife,Herosria Ninja Knife I,Herosria Ninja Knife I,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,26
510090,Hs_Nj_Knife2,Herosria Ninja Knife II,Herosria Ninja Knife II,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,27
510085,Hs_Rg_Dagger,Herosria Rogue Dagger,Herosria Rogue Dagger,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,28
510084,Hs_Rg_Knife,Herosria Rogue Knife,Herosria Rogue Knife,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,29
510092,Holy_Light_Dagger,Holy Light Dagger,Holy Light Dagger,Weapons,Dagger,Right_Hand,215,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,30
510104,Mocadas_Degger,Muqaddas Kanjar,Muqaddas Kanjar,Weapons,Dagger,Right_Hand,250,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,31
510103,Mocadas_Knife,Muqaddas Nazar,Muqaddas Nazar,Weapons,Dagger,Right_Hand,250,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,32
510102,Mocadas_C_Sword,Muqaddas Tasyiribatiy,Muqaddas Tasyiribatiy,Weapons,Dagger,Right_Hand,250,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,33
510028,Poenetentia_Dilacero,Poenitentia Dilacero,Poenitentia Dilacero,Weapons,Dagger,Right_Hand,230,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,34
510057,Poenitentia_Jana,Poenitentia Jana,Poenitentia Jana,Weapons,Dagger,Right_Hand,230,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,35
510027,Poenitentia_Mucro,Poenitentia Mucro,Poenitentia Mucro,Weapons,Dagger,Right_Hand,230,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,36
510056,Poenitentia_Sol,Poenitentia Sol,Poenitentia Sol,Weapons,Dagger,Right_Hand,230,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,37
510026,Fourth_1h_Dagger,Relapse Dagger,Relapse Dagger,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,38
510055,Fourth_1h_Nindo2,Relapse Edge,Relapse Edge,Weapons,Dagger,Right_Hand,200,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,39
510050,Solid_Dagger,Solid Dagger,Solid Dagger,Weapons,Dagger,Right_Hand,220,2000000,Weapons > Daggers > Lv 200+,EA0008,1,2,40
28785,Time_Gap_ABC_Dagger,Time Gap Abyss Dagger,Time Gap Abyss Dagger,Weapons,Dagger,Right_Hand,250,2000000,Weapons > Daggers > Lv 200+,EA0009,2,2,1
28789,Time_Gap_SS_Dagger1,Time Gap Kurojin (A),Time Gap Kurojin (A),Weapons,Dagger,Right_Hand,250,2000000,Weapons > Daggers > Lv 200+,EA0009,2,2,2
510172,Time_Gap_SS_Dagger2,Time Gap Kurojin (B),Time Gap Kurojin (B),Weapons,Dagger,Right_Hand,250,2000000,Weapons > Daggers > Lv 200+,EA0009,2,2,3
510165,Time_Gap_SHC_Dagger1,Time Gap Shadow Dagger (A),Time Gap Shadow Dagger (A),Weapons,Dagger,Right_Hand,250,2000000,Weapons > Daggers > Lv 200+,EA0009,2,2,4
510166,Time_Gap_SHC_Dagger2,Time Gap Shadow Dagger (B),Time Gap Shadow Dagger (B),Weapons,Dagger,Right_Hand,250,2000000,Weapons > Daggers > Lv 200+,EA0009,2,2,5
510091,Underworld_Knife,Underworld Knife,Underworld Knife,Weapons,Dagger,Right_Hand,215,2000000,Weapons > Daggers > Lv 200+,EA0009,2,2,6
510033,Vivatus_F_Dagger,Vivatus Fides Dagger,Vivatus Fides Dagger,Weapons,Dagger,Right_Hand,210,2000000,Weapons > Daggers > Lv 200+,EA0009,2,2,7
510051,Wicked_Dagger,Wicked Dagger,Wicked Dagger,Weapons,Dagger,Right_Hand,220,2000000,Weapons > Daggers > Lv 200+,EA0009,2,2,8
510052,Wicked_Edge,Wicked Edge,Wicked Edge,Weapons,Dagger,Right_Hand,220,2000000,Weapons > Daggers > Lv 200+,EA0009,2,2,9
13433,Academy_Sword,Academy Sword,Academy Sword,Weapons,1hSword,Right_Hand,30,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,1
1107,Blade,Blade,Blade,Weapons,1hSword,Right_Hand,2,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,2
1108,Blade_,Blade,Blade,Weapons,1hSword,Right_Hand,2,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,3
1109,Blade__,Blade,Blade,Weapons,1hSword,Right_Hand,2,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,4
13411,BF_Sword2,Brave Gladiator Blade,Brave Gladiator's Blade,Weapons,1hSword,Right_Hand,80,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,5
1140,Byeorrun_Gum,Byeollungum,Byeollungum,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,6
13447,Byeorrun_Gum_,Byeollungum,Byeollungum,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,7
13440,Ceremonial_Sword,Ceremonial Sword,Ceremonial Sword,Weapons,1hSword,Right_Hand,1,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,8
13454,Scarlet_Saber,Crimson Saber,Crimson Saber,Weapons,1hSword,Right_Hand,70,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,9
13405,Curved_Sword,Curved Sword,Curved Sword,Weapons,1hSword,Right_Hand,55,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,10
13402,Cutlas_C,Cutlus,Cutlas,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,11
13426,F_Cutlas_C,Cutlus,Cutlas,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,12
1135,Cutlas,Cutlus,Cutlus,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,13
13400,Cutlas_,Cutlus,Cutlus,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,14
13423,P_Sabre1,Eden Sabre I,Eden Saber I,Weapons,1hSword,Right_Hand,26,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,15
13424,P_Sabre2,Eden Sabre II,Eden Saber II,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,16
13434,P_Saber3,Eden Saber III,Eden Saber III,Weapons,1hSword,Right_Hand,60,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,17
1132,Edge,Edge,Edge,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,18
13406,Edger,Edger,Edger,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,19
13414,Elemental_Sword,Elemental Sword,Elemental Sword,Weapons,1hSword,Right_Hand,70,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,20
1137,Excalibur,Excalibur,Excalibur,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,21
13401,Excalibur_C,Excalibur,Excalibur,Weapons,1hSword,Right_Hand,1,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,22
1104,Falchion,Falchion,Falchion,Weapons,1hSword,Right_Hand,2,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,23
1105,Falchion_,Falchion,Falchion,Weapons,1hSword,Right_Hand,2,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,24
1106,Falchion__,Falchion,Falchion,Weapons,1hSword,Right_Hand,2,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,25
1133,Fire_Brand,Fireblend,Fire Brand,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,26
13408,Fire_Brand_C,Refined Fireblend,Fire Brand,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,27
13435,Fire_Brand_,Fireblend,Fire Brand,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,28
1129,Flamberge,Flamberge,Flamberge,Weapons,1hSword,Right_Hand,27,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,29
1149,Flamberge_,Flamberge,Flamberge,Weapons,1hSword,Right_Hand,27,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,30
13422,Flamberge_C,Flamberge,Flamberge,Weapons,1hSword,Right_Hand,1,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,31
13428,Priest_Sword,Priest Sword,Frist Sword,Weapons,1hSword,Right_Hand,50,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,32
1143,Gaia_Sword,Gaia Sword,Gaia Sword,Weapons,1hSword,Right_Hand,74,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,33
13416,Krieger_Onehand_Sword1,Glorious Flamberge,Glorious Flamberge,Weapons,1hSword,Right_Hand,80,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,34
13418,Krieger_Onehand_Sword3,Glorious Holy Avenger,Glorious Holy Avenger,Weapons,1hSword,Right_Hand,80,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,35
13417,Krieger_Onehand_Sword2,Glorious Rapier,Glorious Rapier,Weapons,1hSword,Right_Hand,80,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,36
1123,Haedonggum,Haedonggum,Haedong Gum,Weapons,1hSword,Right_Hand,27,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,37
1128,Hae_Dong_Gum_,Haedonggum,Haedong Gum,Weapons,1hSword,Right_Hand,27,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,38
1145,Holy_Avenger,Holy Avenger,Holy Avenger,Weapons,1hSword,Right_Hand,75,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,39
13419,Holy_Saber,Holy saber,Holy Saber,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0010,1,3,40
1131,Ice_Falchon,Ice Falchion,Ice Falchion,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,1
13436,Ice_Falchon_,Ice Falchion,Ice Falchion,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,2
500000,IDTest_weapon,IDTest weapon,IDTest Weapon,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,3
1141,Immaterial_Sword,Immaterial Sword,Immaterial Sword,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,4
13409,Immaterial_Sword_C,Refined Immaterial Sword,Immaterial Sword,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,5
1142,Jewel_Sword,Jeweled Sword,Jewel Sword,Weapons,1hSword,Right_Hand,68,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,6
500067,1LvSword,1Lv One-handed Swords,Level 1 One-Handed Sword,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,7
500068,2LvSword,2Lv One-handed Swords,Level 2 One-Handed Sword,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,8
500069,3LvSword,3Lv One-handed Swords,Level 3 One-Handed Sword,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,9
500070,4LvSword,4Lv One-handed Swords,Level 4 One-Handed Sword,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,10
500071,5LvSword,Level 5 One-Handed Sword,Level 5 One-Handed Sword,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,11
1138,Mysteltainn_,Mysteltainn,Mysteltainn,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,12
13453,Mysteltainn_S,Mysteltainn,Mysteltainn,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,13
1130,Nagan,Nagan,Nagan,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,14
13407,Nagan_C,Refined Nagan,Nagan,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,15
13415,N_Falchion,Novice Falchion,Novice Falchion,Weapons,1hSword,Right_Hand,2,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,16
13442,Old_Parasol,Old Parasol,Old Parasol,Weapons,1hSword,Right_Hand,80,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,17
1124,Orcish_Sword,Orcish Sword,Orcish Sword,Weapons,1hSword,Right_Hand,5,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,18
13437,Orcish_Sword_,Orcish Sword,Orcish Sword,Weapons,1hSword,Right_Hand,5,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,19
500034,2Para_Sword_AM,Paradise Alchemist Sword,Paradise Alchemist Sword,Weapons,1hSword,Right_Hand,45,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,20
500033,2Para_Sword_CR,Paradise Crusader Sword,Paradise Crusader Sword,Weapons,1hSword,Right_Hand,45,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,21
500035,2Para_Sword_NV,Paradise Super Novice Sword,Paradise Super Novice Sword,Weapons,1hSword,Right_Hand,45,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,22
500032,1Para_Sword,Paradise Sword,Paradise Sword,Weapons,1hSword,Right_Hand,10,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,23
13404,Platinum_Shotel,Platinum Shotel,Platinum Shotel,Weapons,1hSword,Right_Hand,55,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,24
1110,Lapier,Rapier,Rapier,Weapons,1hSword,Right_Hand,14,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,25
1111,Lapier_,Rapier,Rapier,Weapons,1hSword,Right_Hand,14,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,26
1112,Lapier__,Rapier,Rapier,Weapons,1hSword,Right_Hand,14,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,27
13420,Honglyun's_Sword,Honglyun's Sword,Red Lotus Sword,Weapons,1hSword,Right_Hand,70,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,28
1122,Ring_Pommel_Saber,Ring Pommel Saber,Ring Pommel Saber,Weapons,1hSword,Right_Hand,14,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,29
1125,Ring_Pommel_Saber_,Ring Pommel Saber,Ring Pommel Saber,Weapons,1hSword,Right_Hand,14,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,30
13421,Ruber,Ruber,Ruber,Weapons,1hSword,Right_Hand,50,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,31
1126,Saber,Saber,Saber,Weapons,1hSword,Right_Hand,27,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,32
1127,Saber_,Saber,Saber,Weapons,1hSword,Right_Hand,27,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,33
13450,LI_Saber,Saber,Saber,Weapons,1hSword,Right_Hand,27,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,34
1144,Sasimi,Sashimi,Sashimi,Weapons,1hSword,Right_Hand,48,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,35
1113,Scimiter,Scimitar,Scimitar,Weapons,1hSword,Right_Hand,14,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,36
1114,Scimiter_,Scimitar,Scimitar,Weapons,1hSword,Right_Hand,14,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,37
1115,Scimiter__,Scimitar,Scimitar,Weapons,1hSword,Right_Hand,14,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,38
1134,Scissores_Sword,Caesar's Sword,Scissor Sword,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,39
13495,Evt_Bluefire_Sword,Sealed Red Lotus Sword,Sealed Red Lotus Sword,Weapons,1hSword,Right_Hand,99,100000,Weapons > One-handed swords > Lv 0-99,EA0011,2,3,40
1136,Solar_Sword,Solar Sword,Solar Sword,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0012,3,3,1
13403,Solar_Sword_C,Solar Sword,Solar Sword,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0012,3,3,2
13427,F_Solar_Sword_C,Solar Sword,Solar Sword,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0012,3,3,3
1148,Star_Dust_Blade,Star Dust Blade,Star Dust Blade,Weapons,1hSword,Right_Hand,45,100000,Weapons > One-handed swords > Lv 0-99,EA0012,3,3,4
13446,Star_Dust_Blade_,Star Dust Blade,Star Dust Blade,Weapons,1hSword,Right_Hand,45,100000,Weapons > One-handed swords > Lv 0-99,EA0012,3,3,5
1101,Sword,Sword,Sword,Weapons,1hSword,Right_Hand,2,100000,Weapons > One-handed swords > Lv 0-99,EA0012,3,3,6
1102,Sword_,Sword,Sword,Weapons,1hSword,Right_Hand,2,100000,Weapons > One-handed swords > Lv 0-99,EA0012,3,3,7
1103,Sword__,Sword,Sword,Weapons,1hSword,Right_Hand,2,100000,Weapons > One-handed swords > Lv 0-99,EA0012,3,3,8
500053,Evt_20th_Sword,Sword of Honor,Sword of Honor,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0012,3,3,9
1100,Taurus_Sword_J,Taurus Sword,Taurus Sword,Weapons,1hSword,Right_Hand,0,100000,Weapons > One-handed swords > Lv 0-99,EA0012,3,3,10
13439,TE_Woe_Sword,TE Woe Sword,TE WoE Sword,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0012,3,3,11
1139,Tale_Fing_,Tirfing,Tirfing,Weapons,1hSword,Right_Hand,40,100000,Weapons > One-handed swords > Lv 0-99,EA0012,3,3,12
1146,Town_Sword,Town Sword,Town Sword,Weapons,1hSword,Right_Hand,30,100000,Weapons > One-handed swords > Lv 0-99,EA0012,3,3,13
1147,Town_Sword_,Town Sword,Town Sword,Weapons,1hSword,Right_Hand,30,100000,Weapons > One-handed swords > Lv 0-99,EA0012,3,3,14
13425,Tourist_Sword,Tourist Sword,Traveler's Sword,Weapons,1hSword,Right_Hand,1,100000,Weapons > One-handed swords > Lv 0-99,EA0012,3,3,15
