Id,AegisName,Name,ClientName,ClientResource,ClientServerTag,CompatibilityTier,ResourceEvidenceIds,AppearanceEvidenceIds,Category,Type,SubType,Locations,EquipLevelMin,EquipLevelMax,Slots,ClientSlots,View,ClientClassNum,Refineable,Gradable,ShopPrice
19185,Blackhand_Of_Fate,Dark Hand,Dark Hand,¿î¸íÀÇ°ËÀº¼Õ,jRO,regional_resource_reused,20247,20247,Headgear,Armor,,Head_Top,100,0,1,1,1310,1310,True,False,200000
410071,Demons_Familiar_,Demons Familiar,Demon's Familiar,Demons_Familiar,jRO,regional_resource_reused,410087,410087,Headgear,Armor,,Head_Mid,100,0,1,1,2127,2127,False,False,200000
410064,Diving_Goggles,Diving Goggles,Blubby Diving Goggles,Diving_Goggles,jRO,regional_resource_reused,410187,410187,Headgear,Armor,,Head_Mid,100,0,0,0,2116,2116,False,False,200000
400177,Fafnir_Helm,Fafnir Helm,Fafnir Helm,Fafnir_Helm,jRO,regional_resource_reused,"400180,400181","400180,400181",Headgear,Armor,,Head_Top,100,0,1,1,2149,2149,True,False,200000
19380,Floating_Ball,Floating Ball,Floating Tai-Chi Spheres,Floating_Ball,jRO,regional_resource_reused,31568,31568,Headgear,Armor,,Head_Mid,100,0,0,0,1760,1760,False,False,200000
5901,Focus_Beret_,Focus Beret,Focus Beret,ÁýÁßÀÇº£·¹¸ð,iRO,regional_resource_reused,31976,31976,Headgear,Armor,,Head_Top,100,0,1,1,1122,1122,True,False,200000
19272,Garden_Of_Eden,Garden of Eden,Garden of Eden,Garden_Of_Eden,jRO,regional_resource_reused,31388,31388,Headgear,Armor,,Head_Top,100,0,1,1,1653,1653,True,False,200000
19113,Gemini_Eyes,Gemini-S58 Eyes,Gemini-S58 Eyes(Blue),Á¦¹Ì´ÏS58ÀÇ´«,jRO,regional_resource_reused,19158,19158,Headgear,Armor,,Head_Mid,100,0,0,0,1456,1456,False,False,200000
400396,Ghost_Whisper,Ghost Whisper,Ghost Whisper,Ghost_Whisper,jRO,regional_resource_reused,400634,400634,Headgear,Armor,,Head_Top,100,0,1,1,2338,2338,True,False,200000
400048,Gift_of_Panagia,Gift of Panagia,Gift of Panagia,Gift_Of_Panagia,jRO,regional_resource_reused,31850,31850,Headgear,Armor,,Head_Top,100,0,1,1,1948,1948,True,False,200000
19311,Greater_Dracul_Horn,Greater Dracule Horn,Greater Dracul Horn,Greater_Dracul_Horn,jRO,regional_resource_reused,31530,31530,Headgear,Armor,,Head_Top,100,0,1,1,1695,1695,True,False,200000
19170,Guardian_Processor,Guardian Processor,Guardian Processor,°¡µð¾ðÇÁ·Î¼¼¼­,jRO,regional_resource_reused,"410016,410017","410016,410017",Headgear,Armor,,Head_Top,100,0,0,0,1552,1552,True,False,200000
410333,Karasu_TenguMask_,Karasu Tengu Mask,Crow Tengu Mask,Å¸³ªÅä½ºÀÇ½½ÇÄ°¡¸é,iRO,regional_resource_reused,"436000,436005","436000,436005",Headgear,Armor,,Head_Mid,100,0,1,1,666,666,False,False,200000
19111,Laser_Of_Eagle,Laser of Eagle,Laser of Eagle,·¹ÀÌÀú¿ÀºêÀÌ±Û,jRO,regional_resource_reused,20491,20491,Headgear,Armor,,Head_Top,100,0,1,1,1424,1424,True,False,200000
19437,LittleGarden,Little Garden,Little Garden,LittleGarden,jRO,regional_resource_reused,31911,31911,Headgear,Armor,,Head_Mid,100,0,0,0,1830,1830,False,False,200000
420236,Moroc_Slave_TW,Loyal Servant of the Demon Lord Morroc,Loyal Servant of Morroc,¼Ò³â¸ð·ÎÅ©¼öÇÏ,iRO,regional_resource_reused,20430,20430,Headgear,Armor,,Head_Low,100,0,0,0,1440,1440,False,False,200000
19141,Tha_Maero_Mask_J,Maero Mask,Dolor Thanatos Mask,Å¸³ªÅä½ºÀÇ½½ÇÄ°¡¸é,jRO,regional_resource_reused,"436000,436005","436000,436005",Headgear,Armor,,"Head_Low,Head_Mid",100,0,0,0,666,666,False,False,200000
28502,Mob_Scarf,Mob Scarf,Mob Scarf,ÆøÁÖÀÇ½ºÄ«ÇÁ,jRO,regional_resource_reused,31844,31844,Headgear,Armor,,Head_Low,100,0,0,0,1568,1568,False,False,200000
19312,Neev_Barrette,Neev Barrette,Neev Barrette,Neev_Barrette,jRO,regional_resource_reused,31532,31532,Headgear,Armor,,Head_Mid,100,0,0,0,1696,1696,False,False,200000
19313,Neev_Barrette_,Neev Barrette,Neev Barrette,Neev_Barrette,jRO,regional_resource_reused,31532,31532,Headgear,Armor,,Head_Mid,100,0,1,1,1696,1696,False,False,200000
19349,Pizza_Hat_J,Pepperoni Pizza,Pepperoni Pizza,ÇÇÀÚ¸ðÀÚ,jRO,regional_resource_reused,5499,5499,Headgear,Armor,,Head_Top,100,0,1,1,487,487,True,False,200000
19172,PoPe_Osuwari_Head,Pope Osuwari Head,Sitting Pope(Casual),¾É¾ÆÀÖ´Â±³È²,jRO,regional_resource_reused,31397,31397,Headgear,Armor,,Head_Top,100,0,1,1,1553,1553,True,False,200000
410066,Professor_MiniGlass,Professor's Mini Glasses,Professor's Mini Glasses,Professor_MiniGlass,jRO,regional_resource_reused,410126,410126,Headgear,Armor,,Head_Mid,100,0,0,0,2118,2118,False,False,200000
410342,Purified_Pigeon_US,Purified Pigeon,Purified Pigeon,º§ÀÇºñµÑ±â,iRO,regional_resource_reused,20147,20147,Headgear,Armor,,Head_Mid,100,0,1,1,1034,1034,False,False,200000
5969,QueenAnzRevenge,Queen Anz Revenge,Queen Anne's Revenge,Äý¾ÈÁî¸®º¥Áö,jRO,regional_resource_reused,31125,31125,Headgear,Armor,,Head_Top,100,0,1,1,1360,1360,True,False,200000
19390,Mira_Tower_Hat,Research Team Hat,Investigation Team of Hat,¾îºÎÀÇ¸ðÀÚ,jRO,regional_resource_reused,5317,5317,Headgear,Armor,,Head_Top,100,0,1,1,339,339,True,False,200000
5965,Riot_Chip_J,Riot Chip,Riot Chip,ÆøÁÖÇÏ´ÂÄ¨,jRO,regional_resource_reused,18997,18997,Headgear,Armor,,Head_Top,100,0,1,1,1201,1201,True,False,200000
19469,Crown_Of_Saint_Jp,Sacred Crown,Crown of Saint,¼ºÀÚÀÇ¿Õ°ü,jRO,regional_resource_reused,"19038,20135","19038,20135",Headgear,Armor,,Head_Top,100,0,0,0,1117,1117,True,False,200000
19285,Helmet_Of_Siegfried_J,Siegfried's Helmet,Siegfried's Helmet,ÁöÅ©ÇÁ¸®Æ®ÀÇÅõ±¸,jRO,regional_resource_reused,15905,15905,Headgear,Armor,,Head_Top,100,0,1,1,1055,1055,True,False,200000
18793,Sorc_Night_Cap,Sorcerer's Night Cap,Sorc Night Cap,¸ÅÁö¼ÇÀÇ³ªÀÌÆ®Ä¸,iRO,regional_resource_reused,19895,19895,Headgear,Armor,,Head_Top,100,0,1,1,911,911,True,False,200000
19140,Squirrel_Ear_Hat,Squirrel Ears Hood Hat,Squirrel Ears Hoodie Cap,´Ù¶÷Áã±Í¸ðÀÚ,jRO,regional_resource_reused,440007,440007,Headgear,Armor,,Head_Top,100,0,1,1,1486,1486,True,False,200000
19379,Striking_hat,Striking Hat,Striking Hat,Striking_hat,jRO,regional_resource_reused,"400011,400445","400011,400445",Headgear,Armor,,Head_Top,100,0,1,1,1759,1759,True,False,200000
19436,VesperHeadGear,Vesper Headgear,Vesper Headgear,VesperHeadGear,jRO,regional_resource_reused,"31720,400111","31720,400111",Headgear,Armor,,Head_Top,100,0,1,1,1827,1827,True,False,200000
400113,Victory_Ear_JP,Victory Wing Ear,Valkyrie's Feather Ears,½Â¸®ÀÇ±ÍÀå½Ä,jRO,regional_resource_reused,"400001,400002","400001,400002",Headgear,Armor,,Head_Mid,100,0,0,0,1185,1185,False,False,200000
18728,Egir_Helm,Egir Helm,Aegir Helm,¿¡±æÇï¸§,jRO,regional_resource_reused,"19026,400097","19026,400097",Headgear,Armor,,Head_Top,110,0,1,1,870,870,True,False,200000
5967,FlyingGalapago,Flying Galapago,Flying Galapago,³¯À¸´Â°¥¶óÆÄ°í,jRO,regional_resource_reused,20349,20349,Headgear,Armor,,Head_Low,110,0,0,0,1358,1358,False,False,200000
19411,Floating_Gioia,Floating Gioia,Floating Gioia,Jioia,jRO,regional_resource_reused,31480,31480,Headgear,Armor,,Head_Low,130,0,0,0,1730,1730,False,False,500000
19367,Burst_Flame,Burst Flame,Burst Flame,ÅÂ¾ç¸ðÀÚ,jRO,regional_resource_reused,5450,5450,Headgear,Armor,,Head_Top,165,0,1,1,451,451,True,False,1000000
2157,Insecticide,Pesticide,Insecticide,µ¥µé¸®Æ÷ÀÌÁðº´,jRO,regional_resource_reused,"678,7824,22549,23660,25479",,Shields,Armor,,Left_Hand,0,0,0,0,3,3,True,False,100000
28903,Scutum,Scutum,Scutum,½ºÄíÅè,jRO,regional_resource_reused,28953,,Shields,Armor,,Left_Hand,1,0,1,1,1,1,True,False,100000
2189,Mad_Bunny,Mad Bunny Shield,Mad Bunny,¸Åµå¹Ù´Ï,jRO,regional_resource_reused,"25147,28901,28902,460020",,Shields,Armor,,Left_Hand,30,0,1,1,6,6,True,False,100000
2184,Bunker_Shield,Bunker Shield,Bunker shield,ÆÄÀÏº¡Ä¿,jRO,regional_resource_reused,1549,,Shields,Armor,,Left_Hand,50,0,0,0,3,3,True,False,100000
28915,Bunker_Shield_,Bunker Shield,Bunker Shield,ÆÄÀÏº¡Ä¿,jRO,regional_resource_reused,1549,,Shields,Armor,,Left_Hand,50,0,1,1,1,1,True,False,100000
2166,Exorcism_Bible_,Devil's Bible Drive,Devil's Bible,±¸¸¶ÀÇ¼º¼­,jRO,regional_resource_reused,2129,,Shields,Armor,,Left_Hand,50,0,1,1,5,5,True,False,100000
2176,Dark_Book,Black Book,Dark Book,¹¬½Ã·Ï,jRO,regional_resource_reused,"1557,1577,11003",,Shields,Armor,,Left_Hand,65,0,1,1,5,5,True,False,100000
28928,Ultra_Light_MShieldJ,David Shield,David Shield,ÃÊ°æ·®¸ÅÁ÷½¯µå,jRO,regional_resource_reused,28913,,Shields,Armor,,Left_Hand,65,0,1,1,2,1,True,False,100000
2188,Svalinn_J,Svalinn,Svalinn,È¦¸®°¡µå,jRO,regional_resource_reused,"2110,2132,460036",,Shields,Armor,,Left_Hand,65,0,1,1,3,3,True,False,100000
2192,Rose_Of_Eden,Rose of Eden,Rose of Eden,·ÎÁî¿Àºê¿¡µ§,jRO,regional_resource_reused,460072,,Shields,Armor,,Left_Hand,70,0,1,1,3,3,True,False,100000
28920,ShieldOfGuardsman_J,Diamond Shield,Diamond Shield,±ÙÀ§º´ÀÇ¹æÆÐ,jRO,regional_resource_reused,28900,,Shields,Armor,,Left_Hand,100,0,0,0,1,1,True,False,200000
2190,Ancient_Shield_Of_Aeon,Ancient Shield Of Aeon,Ancient Shield Of Aeon,Ä®¶ó»è,iRO,regional_resource_reused,2169,,Shields,Armor,,Left_Hand,130,0,0,0,2,2,True,False,500000
2494,Chrystal_Pumps_,Crystal Pumps,Crystal Pumps,À¯¸®±¸µÎ,jRO,regional_resource_reused,"2407,2427",,Shoes,Armor,,Shoes,0,0,1,1,0,0,True,False,100000
2400,Pollux_Shoes_J,Pollux Shoes,Pollux Shoes,Grace_Attack_Boots,jRO,regional_resource_reused,470020,,Shoes,Armor,,Shoes,0,0,0,0,0,0,True,False,100000
22105,Cuffs_,Shackles,Shackles (jRO),Á·¼è,jRO,regional_resource_reused,2408,,Shoes,Armor,,Shoes,0,0,1,1,0,0,True,False,100000
2482,Shoes_Of_Valor,Shoes Of Valor,Shoes of Valor,½´Áî,idRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,0,0,0,0,0,0,False,False,100000
22185,Doram_Only_Shoes_J,Doram Shoes,Doram Shoes,µµ¶÷½´Áî,jRO,regional_resource_reused,"22083,22084,22085",,Shoes,Armor,,Shoes,1,0,1,1,0,0,True,False,100000
22186,Doram_High_Shoes_J,High-End Doram Shoes,Luxury Doram Shoes,µµ¶÷½´Áî,jRO,regional_resource_reused,"22083,22084,22085",,Shoes,Armor,,Shoes,1,0,1,1,0,0,True,False,100000
2466,Training_Shoes,Training Shoes,Training Shoes,Ãà±¸È­,jRO,regional_resource_reused,7548,,Shoes,Armor,,Shoes,1,0,1,1,0,0,True,False,100000
5920,Medical_Boots,Medical Boots,Medical Boots,¸ÞµðÄÃºÎÃ÷,jRO,regional_resource_reused,22101,,Shoes,Armor,,Shoes,10,0,0,0,0,0,True,False,100000
22100,Medical_Boots_,Medical Boots,Medical Boots,¸ÞµðÄÃºÎÃ÷,jRO,regional_resource_reused,22101,,Shoes,Armor,,Shoes,10,0,1,1,0,0,True,False,100000
22016,Assassin_Shoes,Assassin's Shoes,Assassin's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,0,0,0,0,True,False,100000
22058,DragonTrainer_Shoes,Dragon Trainer Shoes,Dragon Slayer's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,0,0,0,0,True,False,100000
22097,DragonTrainer_Shoes_,Dragon Trainer Shoes,Dragon Slayer's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,1,1,0,0,True,False,100000
22062,Mechanic_Shoes,Engineer's Shoes,Astonomer's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,0,0,0,0,True,False,100000
22032,Shoes_Of_Exorcism,Exorcist's Shoes,Demon's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,0,0,0,0,True,False,100000
22093,Shoes_Of_Exorcism_,Exorcist's Shoes,Exorcist's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,1,1,0,0,True,False,100000
22056,Fallen_Angel_Shoes,Fallen Angel Shoes,Fallen Angel's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,1,0,0,0,True,False,100000
22096,Fallen_Angel_Shoes_,Fallen Angel Shoes,Fallen Angel's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,1,1,0,0,True,False,100000
22017,Fisherman_Shoes,Fisherman's Shoes,Fisherman Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,0,0,0,0,True,False,100000
22091,Fisherman_Shoes_,Fisherman's Shoes,Fisherman's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,1,1,0,0,True,False,100000
22050,Gardener_Shoes,Gardener Shoes,Gardener Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,0,0,0,0,True,False,100000
22094,Gardener_Shoes_,Gardener Shoes,Gardener's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,1,1,0,0,True,False,100000
22052,Gravekeepr_Shoes,Gravekeeper Shoes,Grave Keeper's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,0,0,0,0,True,False,100000
22095,Gravekeepr_Shoes_,Gravekeeper Shoes,Grave Keeper's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,1,1,0,0,True,False,100000
22060,Boots_Of_Hunter,Hunter Shoes,Hunter's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,0,0,0,0,True,False,100000
22098,Boots_Of_Hunter_,Hunter's Shoes,Hunter's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,1,1,0,0,True,False,100000
22031,Aurelian_Shoes,Insect Collector's Shoes,Insect Collector's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,0,0,0,0,True,False,100000
22092,Aurelian_Shoes_,Insect Collector's Shoes,Insect Collector's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,1,1,0,0,True,False,100000
22099,Mechanic_Shoes_,Mechanic Shoes,Astonomer's Shoes,½´Áî,jRO,regional_resource_reused,"2403,2404,2443,2496",,Shoes,Armor,,Shoes,30,0,1,1,0,0,True,False,100000
22089,Scarlet_Gaites_,Crimson Gaiter,Crimson Gaiter,ÁøÈ«»ö°¢¹Ý,jRO,regional_resource_reused,470003,,Shoes,Armor,,Shoes,50,0,1,1,0,0,True,False,100000
22034,Scarlet_Gaites,Crimson Leggings,Crimson Gaiter,ÁøÈ«»ö°¢¹Ý,jRO,regional_resource_reused,470003,,Shoes,Armor,,Shoes,50,0,0,0,0,0,True,False,100000
22018,Shoes_Of_Wise_Man,Sage's Shoes,Shoes of Wise Man,ÇÁ·¹ÀÌ¾ßÀÇÀåÈ­,jRO,regional_resource_reused,"2428,2455,2499,22102",,Shoes,Armor,,Shoes,50,0,1,1,0,0,True,False,100000
22042,Talaria_Shoes,Talaria Shoes,Tararia,Å»¶ó¸®¾Æ½Å¹ß,jRO,regional_resource_reused,22131,,Shoes,Armor,,Shoes,50,0,1,1,0,0,True,False,100000
2493,Goibne_Combat_Boots_,Goibne's Greaves,Goibne's Greaves,°Ôºê³×ÀÌÀÇ±ºÈ­,jRO,regional_resource_reused,2419,,Shoes,Armor,,Shoes,54,0,1,1,0,0,True,False,100000
2474,Lehmannza_Shoes,Lehmannza Shoes,Lehmannza Shoes,Ãµ»çÀÇÀç·¡,bRO,regional_resource_reused,"2420,22015",,Shoes,Armor,,Shoes,60,0,1,1,0,0,True,False,100000
2487,Vital_Tree_Shoes_,Vital Tree Shoes,Vital Tree Shoes,»ý¸í³ª¹«ÁÙ±â½´Áî,jRO,regional_resource_reused,"2450,470157",,Shoes,Armor,,Shoes,60,0,1,1,0,0,True,False,100000
2488,Fricco_Shoes_,Fricco Shoes,Fricco's Shoes,ÇÁ¸®ÄÚ½´Áî,jRO,regional_resource_reused,2417,,Shoes,Armor,,Shoes,65,0,1,1,0,0,True,False,100000
2489,Vidar's_Boots_,Vidar's Boots,Vidar's Boots,ºñ´Ù¸£ÀÇºÎÃ÷,jRO,regional_resource_reused,"2418,2456,2457,2458",,Shoes,Armor,,Shoes,65,0,1,1,0,0,True,False,100000
22106,Giant_Boots,Giant Boots,Gigant Boots,±â°£Æ®ºÎÃ÷,jRO,regional_resource_reused,470000,,Shoes,Armor,,Shoes,85,0,1,1,0,0,True,False,100000
22027,AB_Battle_Boots,Archbishop Battle Boots,Archbishop Battle Boots,ÇÁ·¹ÀÌ¾ßÀÇÀåÈ­,bRO,regional_resource_reused,"2428,2455,2499,22102",,Shoes,Armor,,Shoes,99,0,1,1,0,0,True,False,100000
22132,Nergal_Shoes,Fire Thunder Great Boots,Lightning God's Shoes,³×¸£°¥½´Áî,jRO,regional_resource_reused,470122,,Shoes,Armor,,Shoes,99,0,1,1,0,0,True,False,100000
22030,GN_Battle_Boots,Geneticist Battle Boots,Genetic Battle Boots,½ÃÁîºÎÃ÷,bRO,regional_resource_reused,2484,,Shoes,Armor,,Shoes,99,0,1,1,0,0,True,False,100000
22020,GC_Battle_Boots,Guillotine Cross Battle Boots,Guillotine Cross Battle Boots,°ËÀº°¡Á×ºÎÃ÷,bRO,regional_resource_reused,"2425,2434",,Shoes,Armor,,Shoes,99,0,1,1,0,0,True,False,100000
22024,NC_Battle_Boots,Mechanic Battle Boots,Mechanic Battle Boots,¾ÈÀüÈ­,bRO,regional_resource_reused,"2413,2437,2444,2445,2446",,Shoes,Armor,,Shoes,99,0,1,1,0,0,True,False,100000
470112,Moaning_of_EvilSpirits,Moaning of Evil Spirits,Moaning of Evil Spirits,Moaning_of_EvilSpirits,jRO,regional_resource_reused,470204,,Shoes,Armor,,Shoes,99,0,1,1,0,0,True,False,100000
22029,WA_Battle_Boots,Performer Battle Boots,Performer Battle Boots,Ãµ»çÀÇÀç·¡,bRO,regional_resource_reused,"2420,22015",,Shoes,Armor,,Shoes,99,0,1,1,0,0,True,False,100000
22021,RA_Battle_Boots,Ranger Battle Boots,Ranger Battle Boots,±º¿ëºÎÃ÷,bRO,regional_resource_reused,"2447,2473,22012",,Shoes,Armor,,Shoes,99,0,1,1,0,0,True,False,100000
22022,LG_Battle_Boots,Royal Guard Battle Boots,Royal Guard Battle Boots,±×¸®ºê,bRO,regional_resource_reused,"2411,2412,2429,2430,2435",,Shoes,Armor,,Shoes,99,0,1,1,0,0,True,False,100000
22023,RK_Battle_Boots,Rune Knight Battle Boots,Rune Knight Battle Boots,°Ôºê³×ÀÌÀÇ±ºÈ­,bRO,regional_resource_reused,2419,,Shoes,Armor,,Shoes,99,0,1,1,0,0,True,False,100000
22025,SC_Battle_Boots,Shadow Chaser Battle Boots,Shadow Chaser Battle Boots,½ºÇÁ¸°Æ®½´Áî,bRO,regional_resource_reused,2440,,Shoes,Armor,,Shoes,99,0,1,1,0,0,True,False,100000
22026,SR_Battle_Boots,Sura Battle Boots,Sura Battle Boots,¹ßÅ°¸®ÀÇ½´Áî,bRO,regional_resource_reused,"2421,2431,2439,2448",,Shoes,Armor,,Shoes,99,0,1,1,0,0,True,False,100000
22028,WL_Battle_Boots,Warlock Battle Boots,Archmage Battle Boots,½ÉÆÇÀÇ½´Áî,bRO,regional_resource_reused,2472,,Shoes,Armor,,Shoes,99,0,1,1,0,0,True,False,100000
22074,Upgrade_Part_Booster_J,Guardian Booster,Guardian Boots,°­È­ÆÄÃ÷ºÎ½ºÅÍ,jRO,regional_resource_reused,22044,,Shoes,Armor,,Shoes,100,0,0,0,0,0,True,False,200000
22073,Supplement_Part_Agi_J,Powered Boots,Powered Boots,¹ÎÃ¸¼ºº¸¿ÏÀåÄ¡,jRO,regional_resource_reused,22043,,Shoes,Armor,,Shoes,100,0,0,0,0,0,True,False,200000
22142,ShoesOfGuardsman,Shoes Of Guardsman,Kongo Stone Shoes,ShoesOfGuardsman,jRO,regional_resource_reused,22171,,Shoes,Armor,,Shoes,100,0,1,1,0,0,True,False,200000
22187,Doram_Ele_Shoes_J,Special Doram Shoes,Exlusive Doram Shoes,µµ¶÷½´Áî,jRO,regional_resource_reused,"22083,22084,22085",,Shoes,Armor,,Shoes,100,0,1,1,0,0,True,False,200000
2495,Egir_Shoes,Egir Shoes,Aegir Shoes,¿¡±æ½´Áî,jRO,regional_resource_reused,"22059,470070",,Shoes,Armor,,Shoes,110,0,1,1,0,0,True,False,200000
22119,Cursed_Devils_Boots,Curse-Spell Boots,Cursed Magic Boots,ÀúÁÖ¹ÞÀº¾Ç¸¶ÀÇºÎÃ÷,jRO,regional_resource_reused,22206,,Shoes,Armor,,Shoes,130,0,1,1,0,0,True,False,500000
470266,Mythical_Moonlight_US,Mythical Moonlight Paw,Mythical Moonlight Paw,³×¸£°¥½´Áî,iRO,regional_resource_reused,470122,,Shoes,Armor,,Shoes,130,0,1,1,0,0,True,True,500000
22127,Diva_Shoes,Diva Shoes,Diva Shoes,µð¹Ù½´Áî,jRO,regional_resource_reused,"22173,470068",,Shoes,Armor,,Shoes,150,0,1,1,0,0,True,False,500000
22128,Mirage_Shoes,Mirage Shoes,Mirage Shoes,¹Ì¶óÁê½´Áî,jRO,regional_resource_reused,"22204,470067",,Shoes,Armor,,Shoes,150,0,1,1,0,0,True,False,500000
22193,Brave_shoes,Brave Shoes,Brave Shoes,¾ÈÀüÈ­,jRO,regional_resource_reused,"2413,2437,2444,2445,2446",,Shoes,Armor,,Shoes,165,0,1,1,0,0,True,False,1000000
22143,YSF01_Greave_J,Y.S.F.0.1 Greaves,Y.S.F.0.1 Greaves (jRO),YSF01_Greave,jRO,regional_resource_reused,22141,,Shoes,Armor,,Shoes,170,0,1,1,0,0,True,False,1000000
13426,F_Cutlas_C,Cutlus,Cutlas,Ä¿Æ²·¯½º,iRO,regional_resource_reused,"1135,13400,13402",,Weapons,Weapon,1hSword,Right_Hand,0,0,0,0,0,2,False,False,100000
1194,F_Executioner_C,Executioner,Rental Executioner,¾×¼­Å¥¼Å³Ê,iRO,regional_resource_reused,"1169,1174,1179",,Weapons,Weapon,2hSword,Both_Hand,0,0,0,0,0,49,False,False,100000
13053,F_Moonlight_Sword_C,Moonlight Sword,Moonlight Sword,¿ù±¤°Ë,iRO,regional_resource_reused,"1234,13026",,Weapons,Weapon,Dagger,Right_Hand,0,0,0,0,0,1,False,False,100000
1314,F_Tomahawk_C,Rental Tomahawk,Rental Tomahawk,Åä¸¶È£Å©,iRO,regional_resource_reused,"1368,1374",,Weapons,Weapon,2hAxe,Both_Hand,0,0,0,0,0,6,False,False,100000
18101,F_Bow_Of_Rudra_C,Rudra Bow,Rudra Bow,·çµå¶óÀÇÈ°,iRO,regional_resource_reused,"1720,1729,18100",,Weapons,Weapon,Bow,Both_Hand,0,0,0,0,0,77,False,False,100000
13427,F_Solar_Sword_C,Solar Sword,Solar Sword,ÅÂ¾ç°Ë,iRO,regional_resource_reused,"1136,13403,13440",,Weapons,Weapon,1hSword,Right_Hand,0,0,0,0,0,2,False,False,100000
16008,F_Spanner_C,Spanner,Wrench,½ºÆÐ³Ê,iRO,regional_resource_reused,"1531,1534,6186",,Weapons,Weapon,Mace,Right_Hand,0,0,0,0,0,8,False,False,100000
1100,Taurus_Sword_J,Taurus Sword,Taurus Sword,Taurus_Sword_J,jRO,regional_resource_reused,510006,,Weapons,Weapon,1hSword,Right_Hand,0,0,1,1,0,2,True,False,100000
1389,E_Tomahawk_C,Tomahawk,Tomahawk,Åä¸¶È£Å©,Unknown,regional_resource_reused,"1368,1374",,Weapons,Weapon,2hAxe,Both_Hand,0,0,0,0,0,6,False,False,100000
13055,F_Asura_C,Asura,Asura,¾Æ½´¶ó,iRO,regional_resource_reused,"13010,13011,13023,13075,510089,510090",,Weapons,Weapon,Dagger,Right_Hand,1,0,0,0,0,1,False,False,100000
28103,Ru_Blue_Axe_M,Blue Twohand Axe,Blue Axe,¼­´ÃÇÑ¾ç³¯µµ³¢,iRO,regional_resource_reused,28105,,Weapons,Weapon,2hAxe,Both_Hand,1,0,1,1,0,7,True,False,100000
13054,F_Combat_Knife_C,Combat Knife,Combat Knife,ÄÄ¹î³ªÀÌÇÁ,iRO,regional_resource_reused,"1228,13021",,Weapons,Weapon,Dagger,Right_Hand,1,0,0,0,0,1,False,False,100000
13056,F_Counter_Dagger_C,Counter Dagger,Dagger of Counter,Ä«¿îÅÍ´Ü°Ë,iRO,regional_resource_reused,"1242,13022,510037",,Weapons,Weapon,Dagger,Right_Hand,1,0,0,0,0,1,False,False,100000
1581,F_Diary_Of_Great_Sage_C,Diary Of Great Sage,Diary Of Great Sage,ÇöÀÚÀÇÀÏ±â,iRO,regional_resource_reused,"1560,1563,1566,6652,7755,11004,28613,540027",,Weapons,Weapon,Book,Right_Hand,1,0,2,2,0,15,False,False,100000
1582,E_Diary_Of_Great_Sage_C,Diary Of Great Sage,Diary of Great Sage,ÇöÀÚÀÇÀÏ±â,Unknown,regional_resource_reused,"1560,1563,1566,6652,7755,11004,28613,540027",,Weapons,Weapon,Book,Right_Hand,1,0,2,2,0,15,False,False,100000
1390,E_Right_Epsilon_C,Light Epsilon,Light Epsilon,¶óÀÌÆ®¿¦½Ç·Ð,Unknown,regional_resource_reused,"1366,1372",,Weapons,Weapon,2hAxe,Both_Hand,1,0,0,0,0,61,False,False,100000
