Item ID,AegisName,English Name,Category,SubType,EquipLevelMin,Slots,NPC Route,Price
9050,Medusa_Egg,Medusa Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9051,Stone_Shooter_Egg,Stone Shooter Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9052,Incubus_Egg,Incubus Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9053,Golem_Egg,Golem Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9054,Nightmare_Terror_Egg,Nightmare Terror Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9055,Succubus_Egg,Succubus Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9056,Imp_Egg,Imp Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9057,Egg_Of_Tiny,Egg Of Tiny,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9058,Snow_Rabbit_Egg,Christmas Snow Rabbit Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9059,Tikbalang_Pet,Tikbalang Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9060,Brownie_Egg,Domovoi Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9061,Marin_Egg,Marin Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9062,Novice_Poring_Egg,Novice Poring Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9063,Woodie_Egg,Woodie Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9064,Elephant_Egg,Elephant Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9065,Gorilla_Egg,Gorilla Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9066,Lion_Egg,Lion Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9067,Rhino_Egg,Rhino Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9068,Blue_Unicorn_Egg,Blue Unicorn Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9069,Mastering_Egg,Mastering Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9070,Savage_Egg,Savage Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9071,Grand_Peco_Egg,Grand Peco Peco Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9072,Orc_Hero_Egg,Orc Hero Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9073,Orc_Lord_Egg,Orc Lord Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9074,Rubylit_Egg,Rubylit Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9075,Sapphilit_Egg,Sapphilit Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9076,Emelit_Egg,Emelit Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9077,Topalit_Egg,Topalit Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9078,Amelit_Egg,Amelit Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9079,Mythlit_Egg,Mythlit Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9080,Tamadora_Egg,Tamadora Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9087,High_Orc_Egg,High Orc Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9088,Angeling_Egg,Angeling Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9089,Ammut_Egg,Am Mut Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9090,Littleisis_Egg,Little Isis Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9091,Choco_Egg,Choco Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9092,Eggring_Egg,Eggring Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9093,Hyegun_Egg,Hyegun Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9094,Leaf_Lunatic_Egg,Leaf Lunatic Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9095,Nine_Tail_Egg,Nine Tail Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9096,Cat_O_Nine_Tail_Egg,Cat o Nine Tail Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9097,Diabolic_Egg2,Diabolic Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9098,Red_Deleter_Egg2,Fire Deleter Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9099,Teddy_Bear_Egg,Teddy Bear Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9100,Gremlin_Egg,Gremlin Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9101,Scatletoncarrier,Scatleton's Cage,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9102,Mummy_Egg,Mummy Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9103,Wilow_Egg,Willow Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9104,Roween_Egg,Roween Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9105,Hodremlin_Egg,Hodremlin Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9106,Metaller_Egg,Metaller Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9107,Ancient_Mummy_Egg,Ancient Mummy Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9108,Xm_Teddybear_Egg,Xmas Teddy Bear Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9109,Sweets_Drops_Egg,Sweet Drops Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9111,Phreeoni_Egg,Phreeoni Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9112,Moonlight_Egg,Moonlight Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9113,Roost_Of_Skelion,Roost Of Skelion,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9114,Pouring_Egg,Pouring Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9115,Bacsojin_Egg2,Bacsojin Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9116,Nightmare_TerrorH_EGG,Rigid Nightmare Terror Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9117,Wanderer_H_EGG,Contaminated Wanderer Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9118,Aliot_EGG,Aliot Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9119,Alicel_EGG,Alicel Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9120,Aliza_EGG,Aliza Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9121,Ork_Hero_EGG,Orc Hero Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9122,Gloom_Under_Egg,Gloom Under Night Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9123,Ep17_2_C_Admin1_Egg,Child Admin Beta Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9124,Ep17_2_C_Admin2_Egg,Child Admin Alpha Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9125,E_Duckling_Egg,Wandering Duck Doll Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9126,Kiel_Egg,Kiel-D-01 Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9128,Dark_Priest_Egg,Dark Priest Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9129,Desert_Wolf_Egg,Desert Wolf Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9130,Chaos_Bapho_Jr_Egg,Chaotic Baphomet Junior Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9131,Fire_Golem_Egg,Fire Golem Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9132,Abyss_Knight_Egg,Abysmal Knight Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9133,Change_W_Knight_Egg,Mutated White Knight Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9134,White_Knight_Egg,White Knight Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9137,Baphomet_Egg,Baphomet Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9138,Farmiliar_Egg,Familiar Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9139,Dark_Illusion_Egg,Dark Illusion Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9140,Blue_Moon_Loli_Ruri_Egg,Blue Moon Loli Ruri Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9141,Wild_Rose_Egg2,Wild Rose Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9142,Eddga_Egg2,Eddga Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9144,Larva_Violet_Egg,Violet Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9145,Copo_Egg,Copo Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9146,Grey_Icewind_Egg,Gray Icewind Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9147,Icewind_Egg,Icewind Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9148,Dark_Lord_Egg,Dark Lord Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9155,aegis_9155,Hornet Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9156,Sonic_Chao_Egg,Chao Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9157,aegis_9157,Ice Seahorse Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9169,aegis_9169,Clock Tower Manager Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9170,aegis_9170,Angelgolt Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9171,aegis_9171,Timeholder Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9183,CLB_SS_Egg01,Fei-Chai Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9184,CLB_SS_Egg02,Tai-Zi Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9187,Skeggiold_Egg,Skeggiold Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9190,aegis_9190,Clock Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9192,aegis_9192,Giant Hornet Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
9193,aegis_9193,Mistress Egg,Pet Eggs,PetEgg,0,0,Pet Archive > Pet Eggs,200000
10001,Skull_Helm,Skull Helm,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10002,Monster_Oxygen_Mask,Monster Oxygen Mask,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10009,Wild_Flower,Wild Flower,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10011,Stellar_Hairpin,Stellar Hairpin,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10013,Backpack,Backpack,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10014,Rocker_Glasses,Rocker Glasses,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10021,Round_Hair_Ornament,Circular Headgear,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10022,Golden_Earing,Gold Earring,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10023,Green_Lucky_Bag,Green Jewel Bag,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10025,Star_Hairband,Hairband Of Stars,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10026,Wine_On_Sleeve,Tassel for Durumagi,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10027,Spirit_Chain_,Pet Soul Ring,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10028,Nice_Badge,Beautiful Badges,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10029,Jade_Trinket,Jade Trinket,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10030,Summer_Fan,Summer Fan,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10031,Death_Coil,Ring Of Death,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10032,Queen's_Coronet,Queen's Coronet,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10033,Apro_Hair,Afro,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10034,Ball_Mask,Masked Ball,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10035,Windup_Spring,Spring,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10036,Hell_Horn,Horn Of Hell,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10039,Tw_Backpack,Tw Backpack,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10040,Red_Chorker_Bell,Red Bell Necklace,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10041,Twinkle_Star_Button,Shiny Star Button,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10042,Dark_Mane,Dark Mane,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10043,Ep_17_2_C_Admin1_Acc,Little Headdress Beta,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10044,Ep_17_2_C_Admin2_Acc,Little Headdress Alpha,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
10045,C_Twinkle_Star_Button,Duck Doll's Star Button,Pet Equipment,PetArmor,0,0,Pet Archive > Pet Equipment,100000
13076,Raksasa_Dagger,Nachal Sword,Weapons,Dagger,110,1,Equipment Archive > Weapons > Lv 100-129,200000
13077,Kagekiri,Kagekiri,Weapons,Dagger,100,0,Equipment Archive > Weapons > Lv 100-129,200000
13078,Mikatsuki,Mikacheuki,Weapons,Dagger,100,1,Equipment Archive > Weapons > Lv 100-129,200000
13081,Octo_kitchen_Knife,Octopus Knife,Weapons,Dagger,105,3,Equipment Archive > Weapons > Lv 100-129,200000
13093,Thanos_Dagger,Thanos Dagger,Weapons,Dagger,120,1,Equipment Archive > Weapons > Lv 100-129,200000
13094,Dagger_Of_Evil_Slayer,Evil Slayer Stabber Dagger,Weapons,Dagger,100,1,Equipment Archive > Weapons > Lv 100-129,200000
13097,Ru_Blue_Dagger,Blue Dagger,Weapons,Dagger,100,1,Equipment Archive > Weapons > Lv 100-129,200000
13098,Ru_Blue_Ashura,Blue Ashura,Weapons,Dagger,100,1,Equipment Archive > Weapons > Lv 100-129,200000
13099,Ru_Blue_Knife,Blue Knife,Weapons,Dagger,100,1,Equipment Archive > Weapons > Lv 100-129,200000
13124,ALTAIR_ARES_,Altair & Ares,Weapons,Revolver,140,1,Equipment Archive > Weapons > Lv 130-159,500000
13126,Gun_Of_Infinite,Infinity Pistol,Weapons,Revolver,100,1,Equipment Archive > Weapons > Lv 100-129,200000
13134,ALTAIR_ARES_J,Altair Ares,Weapons,Revolver,100,1,Equipment Archive > Weapons > Lv 100-129,200000
13135,H_FEATHER_H_FIRE_J,Heaven's Feather & Hell's Fire,Weapons,Revolver,100,1,Equipment Archive > Weapons > Lv 100-129,200000
13137,Avenger_Revolver,Avenger Handgun,Weapons,Revolver,100,0,Equipment Archive > Weapons > Lv 100-129,200000
13140,Diva_Handgun,Diva Handgun,Weapons,Revolver,150,1,Equipment Archive > Weapons > Lv 130-159,500000
13141,Mirage_Handgun,Mirage Handgun,Weapons,Revolver,150,1,Equipment Archive > Weapons > Lv 130-159,500000
13142,Sinister_Revolver_J,Handgun of Evil,Weapons,Revolver,100,0,Equipment Archive > Weapons > Lv 100-129,200000
13145,Calf_Deathadder_J,Metal Deathadder,Weapons,Revolver,130,1,Equipment Archive > Weapons > Lv 130-159,500000
13189,COLORSCOPE,Color Scope,Weapons,Rifle,105,2,Equipment Archive > Weapons > Lv 100-129,200000
13190,RAG203_,RAG203,Weapons,Rifle,140,1,Equipment Archive > Weapons > Lv 130-159,500000
13192,DEATHFIRE,Death Fire,Weapons,Shotgun,108,1,Equipment Archive > Weapons > Lv 100-129,200000
13193,R_THUNDER,Rolling Thunder,Weapons,Shotgun,120,1,Equipment Archive > Weapons > Lv 100-129,200000
13196,P_BREAKER_,Peace Breaker,Weapons,Shotgun,140,1,Equipment Archive > Weapons > Lv 130-159,500000
13197,MINIMAY,Mini Mei,Weapons,Gatling,106,2,Equipment Archive > Weapons > Lv 100-129,200000
13199,TEMPEST_,Tempest,Weapons,Gatling,140,1,Equipment Archive > Weapons > Lv 130-159,500000
13323,Huuma_Of_Infinite,Infinity Shuriken,Weapons,Huuma,100,1,Equipment Archive > Weapons > Lv 100-129,200000
13333,Diva_Huuma,Diva Huuma,Weapons,Huuma,150,1,Equipment Archive > Weapons > Lv 130-159,500000
13334,Mirage_Huuma,Mirage Huuma,Weapons,Huuma,150,1,Equipment Archive > Weapons > Lv 130-159,500000
13335,Sinister_Huuma_J,Huuma of Evil,Weapons,Huuma,100,0,Equipment Archive > Weapons > Lv 100-129,200000
13339,Neev_Huuma_Shuriken,Neev Huuma Shuriken,Weapons,Huuma,170,1,Equipment Archive > Weapons > Lv 160-199,1000000
13340,Huuma_Hundred_Petal_J,Huuma Shuriken of Dancing Petals,Weapons,Huuma,130,3,Equipment Archive > Weapons > Lv 130-159,500000
13343,Variant_Huuma,Abyss Huuma,Weapons,Huuma,165,1,Equipment Archive > Weapons > Lv 160-199,1000000
13345,Humma_Clear,Huuma Shuriken Clearness,Weapons,Huuma,100,2,Equipment Archive > Weapons > Lv 100-129,200000
13346,Ein_BHHuuma,Grinder Huuma Shuriken,Weapons,Huuma,170,2,Equipment Archive > Weapons > Lv 160-199,1000000
13347,R_Huuma_Shuriken,Royal Huuma Shuriken,Weapons,Huuma,170,2,Equipment Archive > Weapons > Lv 160-199,1000000
13441,Thanos_Sword,Thanos Sword,Weapons,1hSword,120,1,Equipment Archive > Weapons > Lv 100-129,200000
13448,Magical_Blade_,Magical Blade,Weapons,1hSword,105,3,Equipment Archive > Weapons > Lv 100-129,200000
13451,Ru_Blue_Sword,Ru Blue Sword,Weapons,1hSword,100,1,Equipment Archive > Weapons > Lv 100-129,200000
13452,Ru_Gold_Sword,Ru Gold Sword,Weapons,1hSword,120,2,Equipment Archive > Weapons > Lv 100-129,200000
13465,Save_The_King,Save the King,Weapons,1hSword,100,3,Equipment Archive > Weapons > Lv 100-129,200000
13466,Diva_Blade,Diva Blade,Weapons,1hSword,150,1,Equipment Archive > Weapons > Lv 130-159,500000
13467,Mirage_Blade,Mirage Blade,Weapons,1hSword,150,1,Equipment Archive > Weapons > Lv 130-159,500000
13468,Sinister_Saber_J,Saber of Evil,Weapons,1hSword,100,0,Equipment Archive > Weapons > Lv 100-129,200000
13470,Sealed_Magic_SwordJ,Sealed Magic Sword,Weapons,1hSword,120,3,Equipment Archive > Weapons > Lv 100-129,200000
13471,Sealed_Evil_SwordJ,Sealed Evil Sword,Weapons,1hSword,120,3,Equipment Archive > Weapons > Lv 100-129,200000
13472,Sealed_Max_SwordJ,Sealed Maximum Sword,Weapons,1hSword,120,3,Equipment Archive > Weapons > Lv 100-129,200000
13473,Gods_Sword,God's Sword,Weapons,1hSword,120,2,Equipment Archive > Weapons > Lv 100-129,200000
13485,Sword_Of_Bluefire,Red Lotus Sword,Weapons,1hSword,100,2,Equipment Archive > Weapons > Lv 100-129,200000
13492,Variant_Blade,Abyss Blade,Weapons,1hSword,165,1,Equipment Archive > Weapons > Lv 160-199,1000000
13493,Cannon_Rapier_OS,Cannon Rapier-OS,Weapons,1hSword,130,2,Equipment Archive > Weapons > Lv 130-159,500000
13499,Sword_Kladenets,Kladenets,Weapons,1hSword,130,1,Equipment Archive > Weapons > Lv 130-159,500000
15054,Ninja_Scale_Armor,Ninja Scale Armor,Armor,Armor,100,1,Equipment Archive > Armor > Lv 100-129,200000
15055,Tenebris_Latitantes,Tenebris Latitantes,Armor,Armor,100,1,Equipment Archive > Armor > Lv 100-129,200000
15056,Special_Ninja_Suit_,Special Ninja Suit,Armor,Armor,100,1,Equipment Archive > Armor > Lv 100-129,200000
15061,Egir_Armor,Egir Armor,Armor,Armor,110,1,Equipment Archive > Armor > Lv 100-129,200000
15066,Engraved_Armor,Engraved Plate Armor,Armor,Armor,150,1,Equipment Archive > Armor > Lv 130-159,500000
15090,Armor_Of_Gray,Armor of Gray,Armor,Armor,120,1,Equipment Archive > Armor > Lv 100-129,200000
15091,Gray_Robe,Gray Robe,Armor,Armor,120,1,Equipment Archive > Armor > Lv 100-129,200000
15093,Hero_Plate,Hero Plate,Armor,Armor,160,1,Equipment Archive > Armor > Lv 160-199,1000000
15094,Hero_Magic_Coat,Hero Magic Coat,Armor,Armor,160,1,Equipment Archive > Armor > Lv 160-199,1000000
15095,Hero_Judgement_Shawl,Hero Judgement Shawl,Armor,Armor,160,1,Equipment Archive > Armor > Lv 160-199,1000000
15096,Hero_Trade_Mail,Hero Trade Mail,Armor,Armor,160,1,Equipment Archive > Armor > Lv 160-199,1000000
15097,Hero_Hidden_Cloth,Hero Hidden Cloth,Armor,Armor,160,1,Equipment Archive > Armor > Lv 160-199,1000000
15098,Hero_Taget_Suits,Hero Target Suit,Armor,Armor,160,1,Equipment Archive > Armor > Lv 160-199,1000000
15110,Supplement_Part_Str,Supplement Part Str,Armor,Armor,100,0,Equipment Archive > Armor > Lv 100-129,200000
15111,Upgrade_Part_Plate,Upgrade Part - Plate,Armor,Armor,100,0,Equipment Archive > Armor > Lv 100-129,200000
15123,Whikebain_Suit,Whikebain Suit,Armor,Armor,105,1,Equipment Archive > Armor > Lv 100-129,200000
15141,Armor_Of_Goddess,Rift Ancient Armor,Armor,Armor,100,1,Equipment Archive > Armor > Lv 100-129,200000
15146,Robe_Of_Flattery,Flattery Robe,Armor,Armor,100,1,Equipment Archive > Armor > Lv 100-129,200000
15147,Robe_Of_Vituperation,Invective Robe,Armor,Armor,100,1,Equipment Archive > Armor > Lv 100-129,200000
15148,Supplement_Part_Str_J,Powered Mail,Armor,Armor,100,0,Equipment Archive > Armor > Lv 100-129,200000
15149,Upgrade_Part_Plate_J,Guardian Unit,Armor,Armor,100,0,Equipment Archive > Armor > Lv 100-129,200000
15163,Agenda_Robe,Agenda Robe,Armor,Armor,100,1,Equipment Archive > Armor > Lv 100-129,200000
15164,Consultation_Robe,Consultation Robe,Armor,Armor,100,1,Equipment Archive > Armor > Lv 100-129,200000
15167,Toughen_Time_Keepr_Robe,Enhanced Time Keeper Robe,Armor,Armor,100,0,Equipment Archive > Armor > Lv 100-129,200000
15173,Cursed_Devils_Mail,Curse-Spell Mail,Armor,Armor,130,1,Equipment Archive > Armor > Lv 130-159,500000
15176,Vigilante_Suits,Vigilante Suit,Armor,Armor,100,0,Equipment Archive > Armor > Lv 100-129,200000
15177,Robe_Of_Elemental,Elemental Robe,Armor,Armor,100,0,Equipment Archive > Armor > Lv 100-129,200000
15178,Golden_Ninja_Suit,Golden Ninja Suit,Armor,Armor,100,0,Equipment Archive > Armor > Lv 100-129,200000
15179,Mine_Worker_Vest,Mine Worker's Vest,Armor,Armor,100,0,Equipment Archive > Armor > Lv 100-129,200000
15180,Hippie_Cloth,Hippie Clothes,Armor,Armor,100,0,Equipment Archive > Armor > Lv 100-129,200000
15181,Para_Team_Armor100,Awakened Eden Group Uniform I,Armor,Armor,100,0,Equipment Archive > Armor > Lv 100-129,200000
15182,Para_Team_Armor115,Awakened Eden Group Uniform II,Armor,Armor,115,0,Equipment Archive > Armor > Lv 100-129,200000
15183,Para_Team_Armor130,Awakened Eden Group Uniform III,Armor,Armor,130,0,Equipment Archive > Armor > Lv 130-159,500000
15184,Para_Team_Armor145,Awakened Eden Group Uniform IV,Armor,Armor,145,0,Equipment Archive > Armor > Lv 130-159,500000
15185,Para_Team_Armor160,Awakened Eden Group Uniform V,Armor,Armor,160,0,Equipment Archive > Armor > Lv 160-199,1000000
15187,Diva_Robe,Diva Robe,Armor,Armor,150,1,Equipment Archive > Armor > Lv 130-159,500000
15188,Mirage_Robe,Mirage Robe,Armor,Armor,150,1,Equipment Archive > Armor > Lv 130-159,500000
15191,Khalitzburg_Armor,Khalitzburg Knight Armor,Armor,Armor,100,1,Equipment Archive > Armor > Lv 100-129,200000
15205,Holy_Coat,Medical Scrubs,Armor,Armor,100,1,Equipment Archive > Armor > Lv 100-129,200000
15207,2017RTCRobe,2017 RTC Battle Robe,Armor,Armor,100,0,Equipment Archive > Armor > Lv 100-129,200000
15208,Rora_Plate_Mail,Lola's Plate Mail,Armor,Armor,130,1,Equipment Archive > Armor > Lv 130-159,500000
15209,Drake_Coat,Drake Coat,Armor,Armor,100,1,Equipment Archive > Armor > Lv 100-129,200000
15212,YSF01_Plate,YSF01 Plate,Armor,Armor,170,1,Equipment Archive > Armor > Lv 160-199,1000000
15213,YSF01_Plate_J,Y.S.F.0.1 Plate,Armor,Armor,170,1,Equipment Archive > Armor > Lv 160-199,1000000
15241,Vigilante_Suits_J,Vigilante Suit,Armor,Armor,130,1,Equipment Archive > Armor > Lv 130-159,500000
15242,Robe_Of_Elemental_J,Spirit Robe,Armor,Armor,130,1,Equipment Archive > Armor > Lv 130-159,500000
15243,Golden_Ninja_Suit_J,Bodyguard Suit,Armor,Armor,130,1,Equipment Archive > Armor > Lv 130-159,500000
15244,Mine_Worker_Vest_J,Miner's Vest,Armor,Armor,130,1,Equipment Archive > Armor > Lv 130-159,500000
15245,Hippie_Cloth_J,Nature Suit,Armor,Armor,130,1,Equipment Archive > Armor > Lv 130-159,500000
15246,True_Hunting_Mail,True Hunting Mail,Armor,Armor,100,1,Equipment Archive > Armor > Lv 100-129,200000
15248,Whikebain_Suit_BR,Whikebain Suit,Armor,Armor,105,1,Equipment Archive > Armor > Lv 100-129,200000
15249,Antonio_Coat,Antonio's Coat,Armor,Armor,100,1,Equipment Archive > Armor > Lv 100-129,200000
15277,Doram_Ele_Suit_J,Special Doram Suit,Armor,Armor,100,1,Equipment Archive > Armor > Lv 100-129,200000
