Tier,Job Family,Pool Code,Slot,Item ID,AegisName,English Name,Jobs Field,Classes Field
general,General Shadows,G01,Any slot,24339,S_AllMighty_Earring,Almighty Shadow Earring,,
general,General Shadows,G01,Any slot,24340,S_AllMighty_Pendant,Almighty Shadow Pendant,,
general,General Shadows,G01,Any slot,24341,S_AllRace_Shoes,All Race Shadow Shoes,,
general,General Shadows,G01,Any slot,24342,S_AllRace_Shield,All Race Shadow Shield,,
general,General Shadows,G01,Any slot,24343,S_Blitz_Weapon,Blitz Shadow Weapon,,
general,General Shadows,G01,Any slot,24344,S_Blitz_Armor,Blitz Shadow Armor,,
general,General Shadows,G01,Any slot,24345,S_Tempest_Shield,Tempest Shadow Shield,,
general,General Shadows,G01,Any slot,24346,S_Tempest_Shoes,Tempest Shadow Shoes,,
general,General Shadows,G01,Any slot,24347,S_M_ExeHoly_Armor,Magic Executioner Holy Water Shadow Armor,,
general,General Shadows,G01,Any slot,24348,S_M_ExoCorrupt_Armor,Magic Exorcist Corrupted Shadow Armor,,
general,General Shadows,G01,Any slot,24349,S_M_DragonVib_Armor,Magic Vibration Dragon Killer Shadow Armor,,
general,General Shadows,G01,Any slot,24350,S_M_SciHunting_Armor,Magic Scissor Hunting Shadow Armor,,
general,General Shadows,G01,Any slot,24351,S_M_FishInsect_Armor,Magic Fishing Insect Net Shadow Armor,,
general,General Shadows,G01,Any slot,24352,S2_Plasterer's_Armor,Plasterer's Shadow Armor II,,
general,General Shadows,G01,Any slot,24353,S2_Insomniac_Shoes,Insomniac Shadow Shoes II,,
general,General Shadows,G01,Any slot,24354,S2_Peerless_Armor,Peerless Shadow Armor II,,
general,General Shadows,G01,Any slot,24355,S2_Adurate_Shoes,Adulate Shadow Shoes II,,
general,General Shadows,G01,Any slot,24356,Unfreez_Weapon_S2,Unfreezing Shadow Weapon II,,
general,General Shadows,G01,Any slot,24357,Vitality_Earing_S2,Vitality Shadow Earring II,,
general,General Shadows,G01,Any slot,24358,S2_Neutral_Weapon,Neutral Shadow Weapon II,,
general,General Shadows,G01,Any slot,24359,S2_Curse_Lift_Pendent,Uncursed Shadow Pendant II,,
general,General Shadows,G01,Any slot,24360,S_Tension_Weapon,Tension Shadow Weapon,,
general,General Shadows,G01,Any slot,24361,S_Tension_Earring,Tension Shadow Earring,,
general,General Shadows,G01,Any slot,24362,S_Tension_Pendent,Tension Shadow Pendant,,
general,General Shadows,G01,Any slot,24363,S_Elegant_Weapon,Elegant Shadow Weapon,,
general,General Shadows,G01,Any slot,24364,S_Elegant_Earring,Elegant Shadow Earring,,
general,General Shadows,G01,Any slot,24365,S_Elegant_Pendent,Elegant Shadow Pendant,,
general,General Shadows,G01,Any slot,24366,S_Healing_Shield,Healing Shadow Shield,,
general,General Shadows,G01,Any slot,24367,S_Healing_Shoes,Healing Shadow Shoes,,
general,General Shadows,G01,Any slot,24368,S_Restore_Earring,Restore Shadow Earring,,
general,General Shadows,G01,Any slot,24369,S_Restore_Pendent,Restore Shadow Pendant,,
general,General Shadows,G01,Any slot,24370,S_MortalBlow_Weapon,Mortal Blow Shadow Weapon,,
general,General Shadows,G01,Any slot,24371,S_MortalBlow_Earring,Mortal Blow Shadow Earring,,
general,General Shadows,G01,Any slot,24372,S_MortalBlow_Pendent,Mortal Blow Shadow Pendant,,
general,General Shadows,G01,Any slot,24373,S_Penetration_Shoes,Penetration Shadow Shoes,,
general,General Shadows,G01,Any slot,24374,S_Penetration_Shield,Penetration Shadow Shield,,
general,General Shadows,G01,Any slot,24375,S_ExeHoly_Armor,Executioner Holy Water Shadow Armor,,
general,General Shadows,G01,Any slot,24376,S_ExoCorrupt_Armor,Exorcist Corrupted Shadow Armor,,
general,General Shadows,G01,Any slot,24377,S_DragonVib_Armor,Vibration Dragon Killer Shadow Armor,,
general,General Shadows,G01,Any slot,24378,S_SciHunting_Armor,Scissor Hunting Shadow Armor,,
general,General Shadows,G01,Any slot,24379,S_FishInsect_Armor,Fishing Insect Net Shadow Armor,,
general,General Shadows,G01,Any slot,24380,Sentimental_Weapone_S,Sentimental Shadow Weapon,,
general,General Shadows,G01,Any slot,24381,Sentimental_Earring_S,Sentimental Shadow Earring,,
general,General Shadows,G01,Any slot,24382,Sentimental_Pendant_S,Sentimental Shadow Pendant,,
general,General Shadows,G01,Any slot,24383,Enchanting_Weapone_S,Enchanting Shadow Weapon,,
general,General Shadows,G01,Any slot,24384,Enchanting_Earring_S,Enchanting Shadow Earring,,
general,General Shadows,G01,Any slot,24385,Enchanting_Pendant_S,Enchanting Shadow Pendant,,
general,General Shadows,G01,Any slot,24386,S_Infinity_Weapon,Infinity Shadow Weapon,,
general,General Shadows,G01,Any slot,24393,S_Physical_Shoes,Physical Shadow Shoes,,
general,General Shadows,G01,Any slot,24394,S_Physical_Shield,Physical Shadow Shield,,
general,General Shadows,G01,Any slot,24395,S_Physical_Armor,Physical Shadow Armor,,
general,General Shadows,G01,Any slot,24396,S_Magical_Shoes,Magical Shadow Shoes,,
general,General Shadows,G01,Any slot,24397,S_Magical_Shield,Magical Shadow Shield,,
general,General Shadows,G01,Any slot,24398,S_Magical_Armor,Magical Shadow Armor,,
general,General Shadows,G01,Any slot,24399,S_ImmunedAthena_Shield,Immune Athena Shadow Shield,,
general,General Shadows,G01,Any slot,24400,S_HardChamption_Shoes,Hard Champion Shadow Shoes,,
general,General Shadows,G01,Any slot,24401,S_KingbirdAncient_Armor,Kingbird Ancient Shadow Armor,,
general,General Shadows,G01,Any slot,24423,S_Tempest_Weapon,Tempest Shadow Weapon,,
general,General Shadows,G01,Any slot,24424,S_Tempest_Armor,Tempest Shadow Armor,,
general,General Shadows,G01,Any slot,24425,S_PerfectSize_Weapon,Perfect Size Shadow Weapon,,
general,General Shadows,G01,Any slot,24426,S_PerfectSize_Armor,Perfect Size Shadow Armor,,
general,General Shadows,G01,Any slot,24427,S_M_Exo_Co_Weapon,Magic Exorcist Current Shadow Weapon,,
general,General Shadows,G01,Any slot,24428,S_M_Viv_Dr_Weapon,Magic Vibration Dragon Killer Shadow Weapon,,
general,General Shadows,G01,Any slot,24429,S_M_Sci_Hu_Weapon,Magic Caesars Hunting Shadow Weapon,,
general,General Shadows,G01,Any slot,24430,S_M_Fis_In_Weapon,Magic Fishing Insect Shadow Weapon,,
general,General Shadows,G01,Any slot,24431,S_M_Exe_Ho_Weapon,Magic Executioner Holy Water Shadow Weapon,,
general,General Shadows,G01,Any slot,24432,S_Penetration_Weapon,Penetration Shadow Weapon,,
general,General Shadows,G01,Any slot,24433,S_Penetration_Armor,Penetration Shadow Armor,,
general,General Shadows,G01,Any slot,24434,S_Exe_Ho_Weapon,Executioner Holy Water Shadow Weapon,,
general,General Shadows,G01,Any slot,24435,S_Fis_In_Weapon,Fishing Insect Shadow Weapon,,
general,General Shadows,G01,Any slot,24436,S_Sci_Hu_Weapon,Scissors Hunting Shadow Weapon,,
general,General Shadows,G01,Any slot,24437,S_Viv_Dr_Weapon,Vibration Dragon Killer Shadow Weapon,,
general,General Shadows,G01,Any slot,24438,S_Exo_Co_Weapon,Exorcist Corrupt Shadow Weapon,,
general,General Shadows,G01,Any slot,24439,S_Hasty_Weapon,Hasty Shadow Weapon,,
general,General Shadows,G01,Any slot,24661,S_FullPene_Earring,Full Penetration Shadow Earring,,
general,General Shadows,G01,Any slot,24662,S_FullPene_Pendant,Full Penetration Shadow Pendant,,
general,General Shadows,G01,Any slot,24663,S_FullPene_Armor,Full Penetration Shadow Armor,,
general,General Shadows,G01,Any slot,24664,S_FullPene_Shoes,Full Penetration Shadow Shoes,,
general,General Shadows,G01,Any slot,24665,S_FullTemp_Earring,Full Tempest Shadow Earring,,
general,General Shadows,G01,Any slot,24666,S_FullTemp_Shoes,Full Tempest Shadow Shoes,,
general,General Shadows,G01,Any slot,24667,S_FullTemp_Armor,Full Tempest Shadow Armor,,
general,General Shadows,G01,Any slot,24668,S_FullTemp_Pendant,Full Tempest Shadow Pendant,,
general,General Shadows,G01,Any slot,24669,S_Mammoth_Armor,Mammoth Shadow Armor,,
general,General Shadows,G01,Any slot,24670,S_Mammoth_Shoes,Mammoth Shadow Shoes,,
general,General Shadows,G01,Any slot,24671,S_Mammoth_Pendant,Mammoth Shadow Pendant,,
general,General Shadows,G01,Any slot,24672,S_Mammoth_Earring,Mammoth Shadow Earring,,
general,General Shadows,G01,Any slot,24673,S_Mammoth_Weapon,Mammoth Shadow Weapon,,
general,General Shadows,G01,Any slot,24674,S_Mammoth_Shield,Mammoth Shadow Shield,,
general,General Shadows,G01,Any slot,24675,S_TrueGem_Armor,True Gemstone Shadow Armor,,
general,General Shadows,G01,Any slot,24676,S_TrueGem_Shoes,True Gemstone Shadow Shoes,,
general,General Shadows,G01,Any slot,24677,S_TrueGem_Earring,True Gemstone Shadow Earring,,
general,General Shadows,G01,Any slot,24678,S_TrueGem_Pendant,True Gemstone Shadow Pendant,,
general,General Shadows,G01,Any slot,24679,S_M_Mammoth_Armor,Maximum Mammoth Shadow Armor,,
general,General Shadows,G01,Any slot,24680,S_M_Mammoth_Shoes,Maximum Mammoth Shadow Shoes,,
general,General Shadows,G01,Any slot,24681,S_M_Mammoth_Earring,Maximum Mammoth Shadow Earring,,
general,General Shadows,G01,Any slot,24682,S_M_Mammoth_Pendant,Maximum Mammoth Shadow Pendant,,
general,General Shadows,G01,Any slot,24683,S_EXP_Shield,Experience Shadow Shield,,
general,General Shadows,G01,Any slot,24685,S_Absorb_Shield,Absorb Shadow Shield,,
general,General Shadows,G01,Any slot,24686,S_Absorb_Weapon,Absorb Shadow Weapon,,
general,General Shadows,G01,Any slot,24722,S_AutoSpell_Shield,Auto Spell Shadow Shield,,
general,General Shadows,G01,Any slot,24723,S_AutoSpell_Armor,Auto Spell Shadow Armor,,
general,General Shadows,G01,Any slot,24724,S_AutoSpell_Shoes,Auto Spell Shadow Shoes,,
general,General Shadows,G01,Any slot,24725,S_AutoSpell_Weapon,Auto Spell Shadow Weapon,,
general,General Shadows,G01,Any slot,24726,S_AutoSpell_Pendant,Auto Spell Shadow Pendant,,
general,General Shadows,G01,Any slot,24727,S_AutoSpell_Earring,Auto Spell Shadow Earring,,
general,General Shadows,G01,Any slot,24728,S_M_AutoSpell_Armor,Major Auto Spell Shadow Armor,,
general,General Shadows,G01,Any slot,24729,S_M_AutoSpell_Shoes,Major Auto Spell Shadow Shoes,,
general,General Shadows,G01,Any slot,24730,S_M_AutoSpell_Earring,Major Auto Spell Shadow Earring,,
general,General Shadows,G01,Any slot,24731,S_M_AutoSpell_Pendant,Major Auto Spell Shadow Pendant,,
general,General Shadows,G01,Any slot,24732,S_Hasty_Shield,Hasty Shadow Shield,,
general,General Shadows,G01,Any slot,24733,S_Infinity_Shield,Infinity Shadow Shield,,
general,General Shadows,G01,Any slot,24734,S_Durable_Weapon,Durable Weapon Shadow,,
general,General Shadows,G01,Any slot,24735,S_Durable_Shield,Durable Shield Shadow,,
general,General Shadows,G01,Any slot,24736,S_Clever_Weapon,Clever Weapon Shadow,,
general,General Shadows,G01,Any slot,24737,S_Clever_Shield,Clever Shield Shadow,,
general,General Shadows,G01,Any slot,24738,S_CriticalHit_Weapon,Critical Hit Weapon Shadow,,
general,General Shadows,G01,Any slot,24745,S_KingbirdAnc_Weapon,Kingbird Ancient Shadow Weapon,,
general,General Shadows,G01,Any slot,24746,S_S_Reload_Shield,Separate Reload Shadow Shield,,
general,General Shadows,G01,Any slot,24747,S_SpellCaster_Armor,Spell Caster Shadow Armor,,
general,General Shadows,G01,Any slot,24748,S_SpellCaster_Shoes,Spell Caster Shadow Shoes,,
general,General Shadows,G01,Any slot,24749,S_SpellCaster_Earring,Spell Caster Shadow Earring,,
general,General Shadows,G01,Any slot,24750,S_SpellCaster_Pendant,Spell Caster Shadow Pendant,,
general,General Shadows,G01,Any slot,24751,S_P_Power_Weapon,Physical Power Shadow Weapon,,
general,General Shadows,G01,Any slot,24752,S_P_Power_Shield,Physical Power Shadow Shield,,
general,General Shadows,G01,Any slot,24753,S_M_Spell_Weapon,Magical Spell Shadow Weapon,,
general,General Shadows,G01,Any slot,24754,S_M_Spell_Shield,Magical Spell Shadow Shield,,
general,General Shadows,G01,Any slot,24755,S_Concentration_Weapon,Concentration Shadow Weapon,,
general,General Shadows,G01,Any slot,24756,S_Concentration_Shield,Concentration Shadow Shield,,
general,General Shadows,G01,Any slot,24757,S_Wisdom_Weapon,Wisdom Shadow Weapon,,
general,General Shadows,G01,Any slot,24758,S_Wisdom_Shield,Wisdom Shadow Shield,,
general,General Shadows,G01,Any slot,24759,S_Stamina_Weapon,Stamina Shadow Weapon,,
general,General Shadows,G01,Any slot,24760,S_Stamina_Shield,Stamina Shadow Shield,,
general,General Shadows,G01,Any slot,24761,S_Creative_Weapon,Creative Shadow Weapon,,
general,General Shadows,G01,Any slot,24762,S_Creative_Shield,Creative Shadow Shield,,
general,General Shadows,G01,Any slot,24763,S_R_Bearers_Shoes,Lord Bearer's Shadow Shoes,,
general,General Shadows,G01,Any slot,24764,S_R_Bearers_Armor,Lord Bearer's Shadow Armor,,
general,General Shadows,G01,Any slot,24765,S_R_Bearers_Pendant,Lord Bearer's Shadow Pendant,,
general,General Shadows,G01,Any slot,24766,S_R_Bearers_Earring,Lord Bearer's Shadow Earring,,
general,General Shadows,G01,Any slot,24767,S_Mega_Blitz_Shield,Mega Blitz Shadow Shield,,
general,General Shadows,G01,Any slot,24768,S_Mega_Blitz_Weapon,Mega Blitz Shadow Weapon,,
general,General Shadows,G01,Any slot,24770,S_EXP_Weapon,Experience Shadow Weapon,,
general,General Shadows,G01,Any slot,24778,1LvArmorS,1Lv Shadow Armor,,
general,General Shadows,G01,Any slot,24779,1LvWeaponS,1Lv Shadow Weapon,,
general,General Shadows,G01,Any slot,24780,1LvShieldS,1Lv Shadow Shield,,
general,General Shadows,G01,Any slot,24781,1LvShoesS,1Lv Shadow Shoes,,
general,General Shadows,G01,Any slot,24782,1LvEarringS,1Lv Shadow Earring,,
general,General Shadows,G01,Any slot,24783,1LvPendantS,1Lv Shadow Pendant,,
general,General Shadows,G01,Any slot,24792,S_Master_Weapon,Master Shadow Weapon,"Alchemist, Assassin, BardDancer, Blacksmith, Crusader, Hunter, KagerouOboro, Knight, Monk, Priest, Rebellion, Rogue, Sage, SoulLinker, Spirit_Handler, StarGladiator, SuperNovice, Wizard",Fourth
general,General Shadows,G01,Any slot,24793,S_Master_Shield,Master Shadow Shield,"Alchemist, Assassin, BardDancer, Blacksmith, Crusader, Hunter, KagerouOboro, Knight, Monk, Priest, Rebellion, Rogue, Sage, SoulLinker, Spirit_Handler, StarGladiator, SuperNovice, Wizard",Fourth
general,General Shadows,G01,Any slot,24872,S_Full_Power_Armor,Full Power Shadow Armor,,
general,General Shadows,G01,Any slot,24873,S_Full_Power_Shoes,Full Power Shadow Shoes,,
general,General Shadows,G01,Any slot,24874,S_Full_Rate_Armor,Full Rate Shadow Armor,,
general,General Shadows,G01,Any slot,24875,S_Full_Rate_Shoes,Full Rate Shadow Shoes,,
general,General Shadows,G01,Any slot,24876,S_Focusing_Pendant,Focusing Shadow Pendant,,
general,General Shadows,G01,Any slot,24877,S_Focusing_Earring,Focusing Shadow Earring,,
general,General Shadows,G01,Any slot,24878,S_Stout_Pendant,Stout Shadow Pendant,,
general,General Shadows,G01,Any slot,24879,S_Stout_Earring,Stout Shadow Earring,,
general,General Shadows,G01,Any slot,24883,S_Full_Spell_Armor,Full Spell Shadow Armor,,
general,General Shadows,G01,Any slot,24884,S_Full_Spell_Shoes,Full Spell Shadow Shoes,,
general,General Shadows,G01,Any slot,24885,S_Centering_Pendant,Centering Shadow Pendant,,
general,General Shadows,G01,Any slot,24886,S_Centering_Earring,Centering Shadow Earring,,
general,General Shadows,G01,Any slot,24887,S_Witty_Pendant,Witty Shadow Pendant,,
general,General Shadows,G01,Any slot,24888,S_Witty_Earring,Witty Shadow Earring,,
general,General Shadows,G01,Any slot,24993,S_Magical_M_Armor,Magical Master Shadow Armor,,
general,General Shadows,G01,Any slot,24994,S_Magical_M_Shoes,Magical Master Shadow Shoes,,
general,General Shadows,G01,Any slot,24995,S_Magical_M_Earring,Magical Master Shadow Earring,,
general,General Shadows,G01,Any slot,24996,S_Magical_M_Pendant,Magical Master Shadow Pendant,,
general,General Shadows,G01,Any slot,24997,S_Spell_M_Armor,Spell Master Shadow Armor,,
general,General Shadows,G01,Any slot,24998,S_Spell_M_Shoes,Spell Master Shadow Shoes,,
general,General Shadows,G01,Any slot,24999,S_Spell_M_Earring,Spell Master Shadow Earring,,
general,General Shadows,G01,Any slot,28391,S_Thief_earring,Thief Shadow Earring,,
general,General Shadows,G01,Any slot,28392,S_Archer_earring,Archer Shadow Earring,,
general,General Shadows,G01,Any slot,1270000,S_Spell_M_Pendant,Spell Master Shadow Pendant,,
general,General Shadows,G01,Any slot,1270001,S_Sorcery_M_Armor,Sorcery Master Shadow Armor,,
general,General Shadows,G01,Any slot,1270002,S_Sorcery_M_Shoes,Sorcery Master Shadow Shoes,,
general,General Shadows,G01,Any slot,1270003,S_Sorcery_M_Earring,Sorcery Master Shadow Earring,,
general,General Shadows,G01,Any slot,1270004,S_Sorcery_M_Pendant,Sorcery Master Shadow Pendant,,
general,General Shadows,G01,Any slot,1270005,S_Sword_M_Armor,Sword Master Shadow Armor,,
general,General Shadows,G01,Any slot,1270006,S_Sword_M_Shoes,Sword Master Shadow Shoes,,
general,General Shadows,G01,Any slot,1270007,S_Sword_M_Earring,Sword Master Shadow Earring,,
general,General Shadows,G01,Any slot,1270008,S_Sword_M_Pendant,Sword Master Shadow Pendant,,
general,General Shadows,G01,Any slot,1270009,S_Bow_M_Armor,Bow Master Shadow Armor,,
general,General Shadows,G01,Any slot,1270010,S_Bow_M_Shoes,Bow Master Shadow Shoes,,
general,General Shadows,G01,Any slot,1270011,S_Bow_M_Earring,Bow Master Shadow Earring,,
general,General Shadows,G01,Any slot,1270012,S_Bow_M_Pendant,Bow Master Shadow Pendant,,
general,General Shadows,G01,Any slot,1270013,S_Fatal_M_Armor,Fatal Master Shadow Armor,,
general,General Shadows,G01,Any slot,1270014,S_Fatal_M_Shoes,Fatal Master Shadow Shoes,,
general,General Shadows,G01,Any slot,1270015,S_Fatal_M_Earring,Fatal Master Shadow Earring,,
general,General Shadows,G01,Any slot,1270016,S_Fatal_M_Pendant,Fatal Master Shadow Pendant,,
general,General Shadows,G01,Shadow armor,15280,S_CriticalHit_Armor,Critical Hit Shadow Armor,,
general,General Shadows,G01,Shadow armor,24000,T_Str1_Armor_S,Shadow Armor (Tier 1),,
general,General Shadows,G01,Shadow armor,24006,T_Str2_Armor_S,Shadow Armor (Tier 2),,
general,General Shadows,G01,Shadow armor,24013,S_Promotion_Armor,Shadow Armor,,
general,General Shadows,G01,Shadow armor,24024,S_Breezy_Armor,Breeze Armor (Shadow),,
general,General Shadows,G01,Shadow armor,24027,S_Immune_Armor,Immune Shadow Armor,,
general,General Shadows,G01,Shadow armor,24028,S_Hard_Armor,Hard Shadow Armor,,
general,General Shadows,G01,Shadow armor,24029,S_Ancient_Armor,Ancient Shadow Armor,,
general,General Shadows,G01,Shadow armor,24030,S_Critical_Armor,Critital Shadow Armor,,
general,General Shadows,G01,Shadow armor,24037,S_Dexterous_Armor,Dexterous Shadow Armor,,
general,General Shadows,G01,Shadow armor,24040,S_Lucky_Armor,Lucky Shadow Armor,,
general,General Shadows,G01,Shadow armor,24072,S_Big_Armor,Large Shadow Armor,,
general,General Shadows,G01,Shadow armor,24073,S_Medium_Armor,Medium Shadow Armor,,
general,General Shadows,G01,Shadow armor,24074,S_Small_Armor,Small Shadow Armor,,
general,General Shadows,G01,Shadow armor,24081,S_Malicious_Armor,Malicious Shas Shadow Armor,,
general,General Shadows,G01,Shadow armor,24084,S_Gemstone_Armor,Gemstone Shadow Armor,,
general,General Shadows,G01,Shadow armor,24091,S_Plasterer's_Armor,Harrods Plaster Shadow Armor,,
general,General Shadows,G01,Shadow armor,24093,S_Insomniac_Armor,Insomnia Shadow Armor,,
general,General Shadows,G01,Shadow armor,24095,S_Peerless_Armor,Peerless Shadow Armor,,
general,General Shadows,G01,Shadow armor,24097,S_Adurate_Armor,Andre Shadow Armor,,
general,General Shadows,G01,Shadow armor,24112,S_Spell_Flow_Armor,Spellflow Shadow Armor,,
general,General Shadows,G01,Shadow armor,24114,S_Greed_Armor,Grid Shadow Armor,,
