Item ID,AegisName,Server English Name,Category,EquipLevelMin,Slots,Client Display Name,Client Resource Name,NPC Route,Price
9128,Dark_Priest_Egg,Dark Priest Egg,Pet Eggs,0,0,다크 프리스트 알,암속성알,Pet Archive > Pet Eggs,200000
9129,Desert_Wolf_Egg,Desert Wolf Egg,Pet Eggs,0,0,데저트 울프 알,화속성알,Pet Archive > Pet Eggs,200000
9130,Chaos_Bapho_Jr_Egg,Chaotic Baphomet Junior Egg,Pet Eggs,0,0,혼돈의 바포메트 주니어 알,암속성알,Pet Archive > Pet Eggs,200000
9131,Fire_Golem_Egg,Fire Golem Egg,Pet Eggs,0,0,화염 고렘 알,화속성알,Pet Archive > Pet Eggs,200000
9132,Abyss_Knight_Egg,Abysmal Knight Egg,Pet Eggs,0,0,심연의 기사의 알,암속성알,Pet Archive > Pet Eggs,200000
9133,Change_W_Knight_Egg,Mutated White Knight Egg,Pet Eggs,0,0,변이하는 백색의 기사의 알,암속성알,Pet Archive > Pet Eggs,200000
9134,White_Knight_Egg,White Knight Egg,Pet Eggs,0,0,백색의 기사의 알,성속성알,Pet Archive > Pet Eggs,200000
9137,Baphomet_Egg,Baphomet Egg,Pet Eggs,0,0,바포메트의 알,Baphomet_Egg,Pet Archive > Pet Eggs,200000
9138,Farmiliar_Egg,Familiar Egg,Pet Eggs,0,0,퍼밀리어의 알,암속성알,Pet Archive > Pet Eggs,200000
9139,Dark_Illusion_Egg,Dark Illusion Egg,Pet Eggs,0,0,다크일루젼의 알,언데드알,Pet Archive > Pet Eggs,200000
9140,Blue_Moon_Loli_Ruri_Egg,Blue Moon Loli Ruri Egg,Pet Eggs,0,0,블루 문 로리루리의 알,수속성알,Pet Archive > Pet Eggs,200000
9141,Wild_Rose_Egg2,Wild Rose Egg,Pet Eggs,0,0,와일드 로즈의  알,풍속성알,Pet Archive > Pet Eggs,200000
9142,Eddga_Egg2,Eddga Egg,Pet Eggs,0,0,에드가의 알,Eddga_Egg,Pet Archive > Pet Eggs,200000
9144,Larva_Violet_Egg,Violet Egg,Pet Eggs,0,0,바이올렛의 알,Larva_Violet_Egg,Pet Archive > Pet Eggs,200000
9145,Copo_Egg,Copo Egg,Pet Eggs,0,0,꼬뽀의 알,무속성알,Pet Archive > Pet Eggs,200000
9146,Grey_Icewind_Egg,Gray Icewind Egg,Pet Eggs,0,0,잿빛 아이스윈드의 알,암속성알,Pet Archive > Pet Eggs,200000
9147,Icewind_Egg,Icewind Egg,Pet Eggs,0,0,아이스윈드의 알,풍속성알,Pet Archive > Pet Eggs,200000
9148,Dark_Lord_Egg,Dark Lord Egg,Pet Eggs,0,0,다크 로드의 알,Darklord_Egg,Pet Archive > Pet Eggs,200000
9155,aegis_9155,Hornet Egg,Pet Eggs,0,0,호넷의 알,풍속성알,Pet Archive > Pet Eggs,200000
9156,Sonic_Chao_Egg,Chao Egg,Pet Eggs,0,0,차오의 알,Sonic_Chao_Egg,Pet Archive > Pet Eggs,200000
9157,aegis_9157,Ice Seahorse Egg,Pet Eggs,0,0,얼음해마의 알,수속성알,Pet Archive > Pet Eggs,200000
9169,aegis_9169,Clock Tower Manager Egg,Pet Eggs,0,0,시계탑 관리자의 알,무속성알,Pet Archive > Pet Eggs,200000
9170,aegis_9170,Angelgolt Egg,Pet Eggs,0,0,엔젤골트의 알,성속성알,Pet Archive > Pet Eggs,200000
9171,aegis_9171,Timeholder Egg,Pet Eggs,0,0,타임홀더의 알,Timeholder_Egg,Pet Archive > Pet Eggs,200000
9183,CLB_SS_Egg01,Fei-Chai Egg,Pet Eggs,0,0,페이차이의 알,CLB_SS_Egg01,Pet Archive > Pet Eggs,200000
9184,CLB_SS_Egg02,Tai-Zi Egg,Pet Eggs,0,0,타이즈의 알,CLB_SS_Egg02,Pet Archive > Pet Eggs,200000
9187,Skeggiold_Egg,Skeggiold Egg,Pet Eggs,0,0,스케골트의 알,성속성알,Pet Archive > Pet Eggs,200000
9190,aegis_9190,Clock Egg,Pet Eggs,0,0,클락의 알,지속성알,Pet Archive > Pet Eggs,200000
9192,aegis_9192,Giant Hornet Egg,Pet Eggs,0,0,자이언트 호넷의 알,풍속성알,Pet Archive > Pet Eggs,200000
9193,aegis_9193,Mistress Egg,Pet Eggs,0,0,미스트레스의 알,Mistress_Egg,Pet Archive > Pet Eggs,200000
10001,Skull_Helm,Skull Helm,Pet Equipment,0,0,동물의 머리뼈 투구,동물의머리뼈,Pet Archive > Pet Equipment,100000
10002,Monster_Oxygen_Mask,Monster Oxygen Mask,Pet Equipment,0,0,몬스터 산소 마스크,몬스터마스크,Pet Archive > Pet Equipment,100000
10009,Wild_Flower,Wild Flower,Pet Equipment,0,0,야생화,야생화,Pet Archive > Pet Equipment,100000
10011,Stellar_Hairpin,Stellar Hairpin,Pet Equipment,0,0,별모양 머리핀,별모양머리핀,Pet Archive > Pet Equipment,100000
10013,Backpack,Backpack,Pet Equipment,0,0,책가방,책가방,Pet Archive > Pet Equipment,100000
10014,Rocker_Glasses,Rocker Glasses,Pet Equipment,0,0,메뚜기 안경,메뚜기안경,Pet Archive > Pet Equipment,100000
10022,Golden_Earing,Gold Earring,Pet Equipment,0,0,금빛 귀걸이,금빛귀걸이,Pet Archive > Pet Equipment,100000
10023,Green_Lucky_Bag,Green Jewel Bag,Pet Equipment,0,0,초록 복주머니,초록복주머니,Pet Archive > Pet Equipment,100000
10025,Star_Hairband,Hairband Of Stars,Pet Equipment,0,0,별모양 머리띠,별모양머리띠,Pet Archive > Pet Equipment,100000
10026,Wine_On_Sleeve,Tassel for Durumagi,Pet Equipment,0,0,두루마기용 술,두루마기용술,Pet Archive > Pet Equipment,100000
10027,Spirit_Chain_,Pet Soul Ring,Pet Equipment,0,0,펫 영혼 고리,가짜영혼의고리,Pet Archive > Pet Equipment,100000
10028,Nice_Badge,Beautiful Badges,Pet Equipment,0,0,멋진 휘장,멋진휘장,Pet Archive > Pet Equipment,100000
10029,Jade_Trinket,Jade Trinket,Pet Equipment,0,0,옥 노리개,옥노리개,Pet Archive > Pet Equipment,100000
10030,Summer_Fan,Summer Fan,Pet Equipment,0,0,여름 부채,여름부채,Pet Archive > Pet Equipment,100000
10031,Death_Coil,Ring Of Death,Pet Equipment,0,0,죽음의 고리,죽음의고리_,Pet Archive > Pet Equipment,100000
10032,Queen's_Coronet,Queen's Coronet,Pet Equipment,0,0,여왕의 코로넷,코로넷,Pet Archive > Pet Equipment,100000
10033,Apro_Hair,Afro,Pet Equipment,0,0,아프로 헤어,아프로가발,Pet Archive > Pet Equipment,100000
10034,Ball_Mask,Masked Ball,Pet Equipment,0,0,무도회 가면,무도회가면,Pet Archive > Pet Equipment,100000
10035,Windup_Spring,Spring,Pet Equipment,0,0,태엽,태엽,Pet Archive > Pet Equipment,100000
10036,Hell_Horn,Horn Of Hell,Pet Equipment,0,0,지옥의 뿔,지옥의뿔,Pet Archive > Pet Equipment,100000
10040,Red_Chorker_Bell,Red Bell Necklace,Pet Equipment,0,0,빨간 방울 목걸이,빨간방울목걸이,Pet Archive > Pet Equipment,100000
10042,Dark_Mane,Dark Mane,Pet Equipment,0,0,암흑 갈기,Dark_Mane,Pet Archive > Pet Equipment,100000
10043,Ep_17_2_C_Admin1_Acc,Little Headdress Beta,Pet Equipment,0,0,꼬마 헤드드레스β,Ep_17_2_C_Admin1_Acc,Pet Archive > Pet Equipment,100000
10044,Ep_17_2_C_Admin2_Acc,Little Headdress Alpha,Pet Equipment,0,0,꼬마 헤드드레스α,Ep_17_2_C_Admin2_Acc,Pet Archive > Pet Equipment,100000
10045,C_Twinkle_Star_Button,Duck Doll's Star Button,Pet Equipment,0,0,오리인형의 별단추,Twinkle_Star_Button,Pet Archive > Pet Equipment,100000
13076,Raksasa_Dagger,Nachal Sword,Weapons,110,1,나찰검,나찰검,Equipment Archive > Weapons > Lv 100-129,200000
13078,Mikatsuki,Mikacheuki,Weapons,100,1,미카츠키,미카츠키,Equipment Archive > Weapons > Lv 100-129,200000
13093,Thanos_Dagger,Thanos Dagger,Weapons,120,1,타노스의 단검,타노스의단검,Equipment Archive > Weapons > Lv 100-129,200000
13094,Dagger_Of_Evil_Slayer,Evil Slayer Stabber Dagger,Weapons,100,1,마신을 찌른 단검,다마스커스,Equipment Archive > Weapons > Lv 100-129,200000
13124,ALTAIR_ARES_,Altair & Ares,Weapons,140,1,알테어 & 아레스,알테어_아레스,Equipment Archive > Weapons > Lv 130-159,500000
13126,Gun_Of_Infinite,Infinity Pistol,Weapons,100,1,무한의 권총,더개리슨,Equipment Archive > Weapons > Lv 100-129,200000
13189,COLORSCOPE,Color Scope,Weapons,105,2,컬러 스코프,컬러스코프,Equipment Archive > Weapons > Lv 100-129,200000
13190,RAG203_,RAG203,Weapons,140,1,RAG203,RAG203,Equipment Archive > Weapons > Lv 130-159,500000
13192,DEATHFIRE,Death Fire,Weapons,108,1,데스파이어,데스파이어,Equipment Archive > Weapons > Lv 100-129,200000
13193,R_THUNDER,Rolling Thunder,Weapons,120,1,롤링 썬더,롤링썬더,Equipment Archive > Weapons > Lv 100-129,200000
13196,P_BREAKER_,Peace Breaker,Weapons,140,1,피스 브레이커,피스브레이커,Equipment Archive > Weapons > Lv 130-159,500000
13197,MINIMAY,Mini Mei,Weapons,106,2,미니 메이,미니메이,Equipment Archive > Weapons > Lv 100-129,200000
13199,TEMPEST_,Tempest,Weapons,140,1,템페스트,템페스트,Equipment Archive > Weapons > Lv 130-159,500000
13323,Huuma_Of_Infinite,Infinity Shuriken,Weapons,100,1,무한의 수리검,풍마_명정,Equipment Archive > Weapons > Lv 100-129,200000
13345,Humma_Clear,Huuma Shuriken Clearness,Weapons,100,2,풍마수리검 청명,미라쥬풍마수리검,Equipment Archive > Weapons > Lv 100-129,200000
13346,Ein_BHHuuma,Grinder Huuma Shuriken,Weapons,170,2,그라인더 풍마수리검,Ein_BHHuuma,Equipment Archive > Weapons > Lv 160-199,1000000
13347,R_Huuma_Shuriken,Royal Huuma Shuriken,Weapons,170,2,로얄 풍마수리검,로얄풍마수리검,Equipment Archive > Weapons > Lv 160-199,1000000
13441,Thanos_Sword,Thanos Sword,Weapons,120,1,타노스의 검,타노스의검,Equipment Archive > Weapons > Lv 100-129,200000
13485,Sword_Of_Bluefire,Red Lotus Sword,Weapons,100,2,홍련의 검,홍련의검,Equipment Archive > Weapons > Lv 100-129,200000
13493,Cannon_Rapier_OS,Cannon Rapier-OS,Weapons,130,2,캐논 레이피어-OS,Cannon_Rapier_OS,Equipment Archive > Weapons > Lv 130-159,500000
15054,Ninja_Scale_Armor,Ninja Scale Armor,Armor,100,1,닌자 비늘 갑옷,닌자비늘갑옷,Equipment Archive > Armor > Lv 100-129,200000
15055,Tenebris_Latitantes,Tenebris Latitantes,Armor,100,1,무중암영,무중암영,Equipment Archive > Armor > Lv 100-129,200000
15056,Special_Ninja_Suit_,Special Ninja Suit,Armor,100,1,특수 닌자 슈츠,특수닌자슈츠,Equipment Archive > Armor > Lv 100-129,200000
15066,Engraved_Armor,Engraved Plate Armor,Armor,150,1,세공무늬갑옷,풀플레이트아머,Equipment Archive > Armor > Lv 130-159,500000
15090,Armor_Of_Gray,Armor of Gray,Armor,120,1,흙빛의 갑옷,흙빛의갑옷,Equipment Archive > Armor > Lv 100-129,200000
15091,Gray_Robe,Gray Robe,Armor,120,1,흙빛의 로브,흙빛의로브,Equipment Archive > Armor > Lv 100-129,200000
15093,Hero_Plate,Hero Plate,Armor,160,1,용사의 플레이트,용사의플레이트,Equipment Archive > Armor > Lv 160-199,1000000
15094,Hero_Magic_Coat,Hero Magic Coat,Armor,160,1,용사의 매직코트,용사의매직코트,Equipment Archive > Armor > Lv 160-199,1000000
15095,Hero_Judgement_Shawl,Hero Judgement Shawl,Armor,160,1,용사의 저지먼트숄,용사의저지먼트숄,Equipment Archive > Armor > Lv 160-199,1000000
15096,Hero_Trade_Mail,Hero Trade Mail,Armor,160,1,용사의 트레이드메일,용사의트레이드메일,Equipment Archive > Armor > Lv 160-199,1000000
15097,Hero_Hidden_Cloth,Hero Hidden Cloth,Armor,160,1,용사의 히든클로스,용사의히든클로스,Equipment Archive > Armor > Lv 160-199,1000000
15098,Hero_Taget_Suits,Hero Target Suit,Armor,160,1,용사의 타겟슈츠,용사의타겟슈츠,Equipment Archive > Armor > Lv 160-199,1000000
15110,Supplement_Part_Str,Supplement Part Str,Armor,100,0,근력 보완장치,근력보완장치,Equipment Archive > Armor > Lv 100-129,200000
15111,Upgrade_Part_Plate,Upgrade Part - Plate,Armor,100,0,강화파츠 - 장갑,강화파츠장갑,Equipment Archive > Armor > Lv 100-129,200000
15141,Armor_Of_Goddess,Rift Ancient Armor,Armor,100,1,균열의 고대 갑옷,보타니메일,Equipment Archive > Armor > Lv 100-129,200000
15146,Robe_Of_Flattery,Flattery Robe,Armor,100,1,아첨의 로브,아첨의로브,Equipment Archive > Armor > Lv 100-129,200000
15147,Robe_Of_Vituperation,Invective Robe,Armor,100,1,독설의 로브,아첨의로브,Equipment Archive > Armor > Lv 100-129,200000
15163,Agenda_Robe,Agenda Robe,Armor,100,1,의제의 로브,의제의로브,Equipment Archive > Armor > Lv 100-129,200000
15164,Consultation_Robe,Consultation Robe,Armor,100,1,협의의 로브,의제의로브,Equipment Archive > Armor > Lv 100-129,200000
15167,Toughen_Time_Keepr_Robe,Enhanced Time Keeper Robe,Armor,100,0,강화된 시간의 수호자 로브,프레이야의외투,Equipment Archive > Armor > Lv 100-129,200000
15176,Vigilante_Suits,Vigilante Suit,Armor,100,0,자경단 슈츠,자경단슈츠,Equipment Archive > Armor > Lv 100-129,200000
15177,Robe_Of_Elemental,Elemental Robe,Armor,100,0,원소의 로브,원소의로브,Equipment Archive > Armor > Lv 100-129,200000
15178,Golden_Ninja_Suit,Golden Ninja Suit,Armor,100,0,골든 닌자슈츠,골든닌자슈츠,Equipment Archive > Armor > Lv 100-129,200000
15179,Mine_Worker_Vest,Mine Worker's Vest,Armor,100,0,마인워커 베스트,마인워커베스트,Equipment Archive > Armor > Lv 100-129,200000
15180,Hippie_Cloth,Hippie Clothes,Armor,100,0,히피 클로스,히피클로스,Equipment Archive > Armor > Lv 100-129,200000
15181,Para_Team_Armor100,Awakened Eden Group Uniform I,Armor,100,0,각성 낙원단 제복Ⅰ,낙원단갑옷,Equipment Archive > Armor > Lv 100-129,200000
15182,Para_Team_Armor115,Awakened Eden Group Uniform II,Armor,115,0,각성 낙원단 제복Ⅱ,낙원단갑옷,Equipment Archive > Armor > Lv 100-129,200000
15183,Para_Team_Armor130,Awakened Eden Group Uniform III,Armor,130,0,각성 낙원단 제복Ⅲ,낙원단갑옷,Equipment Archive > Armor > Lv 130-159,500000
15184,Para_Team_Armor145,Awakened Eden Group Uniform IV,Armor,145,0,각성 낙원단 제복Ⅳ,낙원단갑옷,Equipment Archive > Armor > Lv 130-159,500000
15185,Para_Team_Armor160,Awakened Eden Group Uniform V,Armor,160,0,각성 낙원단 제복Ⅴ,낙원단갑옷2,Equipment Archive > Armor > Lv 160-199,1000000
15212,YSF01_Plate,YSF01 Plate,Armor,170,1,YSF01의 플레이트,YSF01_Plate,Equipment Archive > Armor > Lv 160-199,1000000
15246,True_Hunting_Mail,True Hunting Mail,Armor,100,1,트루아 헌팅 메일,True_Hunting_Mail,Equipment Archive > Armor > Lv 100-129,200000
15280,S_CriticalHit_Armor,Critical Hit Shadow Armor,Shadow Gear,1,0,크리티컬 히트 아머 쉐도우,아머쉐도우3,Shadow Capsule,100000 all / 300000 selected
15282,Witchs_White_Shirt,Rabbit Pattern Shirt,Armor,200,1,토끼 무늬 셔츠,Witchs_White_Shirt,Equipment Archive > Armor > Lv 200+,2000000
15343,Supplement_Part_Str_,Supplement Part STR,Armor,130,1,근력 보완장치,근력보완장치,Equipment Archive > Armor > Lv 130-159,500000
15344,Upgrade_Part_Plate_,Upgrade Part - Plate,Armor,130,1,강화파츠 - 장갑,강화파츠장갑,Equipment Archive > Armor > Lv 130-159,500000
15376,Illusion_Armor_A,Illusion Armor A-type,Armor,130,1,일루시온 아머 A타입,Illusion_Armor_A,Equipment Archive > Armor > Lv 130-159,500000
15377,Illusion_Armor_B,Illusion Armor B-type,Armor,130,1,일루시온 아머 B타입,Illusion_Armor_B,Equipment Archive > Armor > Lv 130-159,500000
15388,Schmidt_Suits,King Schmidt's Suit,Armor,130,1,국왕 슈미츠의 제복,Schmidt_Suits,Equipment Archive > Armor > Lv 130-159,500000
15389,Schmidt_Manteau,King Schmidt's Manteau,Garments,130,1,국왕 슈미츠의 망토,Schmidt_Manteau,Equipment Archive > Garments > Lv 130-159,500000
15391,DragonA_Red,Red Dragon Plate,Armor,170,1,레드 드래곤 플레이트,DragonA_Red,Equipment Archive > Armor > Lv 160-199,1000000
15392,DragonA_Green,Green Dragon Plate,Armor,170,1,그린 드래곤 플레이트,DragonA_Green,Equipment Archive > Armor > Lv 160-199,1000000
15393,DragonA_Gold,Gold Dragon Plate,Armor,170,1,골드 드래곤 플레이트,DragonA_Gold,Equipment Archive > Armor > Lv 160-199,1000000
15394,DragonA_Purple,Purple Dragon Plate,Armor,170,1,퍼플 드래곤 플레이트,DragonA_Purple,Equipment Archive > Armor > Lv 160-199,1000000
15395,DragonA_Blue,Blue Dragon Plate,Armor,170,1,블루 드래곤 플레이트,DragonA_Blue,Equipment Archive > Armor > Lv 160-199,1000000
15396,DragonA_Silver,Silver Dragon Plate,Armor,170,1,실버 드래곤 플레이트,DragonA_Silver,Equipment Archive > Armor > Lv 160-199,1000000
15397,CassockA_STR,STR Soutane,Armor,170,1,힘의 수단,CassockA_STR,Equipment Archive > Armor > Lv 160-199,1000000
15398,CassockA_AGI,AGI Soutane,Armor,170,1,민첩의 수단,CassockA_AGI,Equipment Archive > Armor > Lv 160-199,1000000
15399,CassockA_VIT,VIT Soutane,Armor,170,1,체력의 수단,CassockA_VIT,Equipment Archive > Armor > Lv 160-199,1000000
15400,CassockA_DEX,DEX Soutane,Armor,170,1,손재주의 수단,CassockA_DEX,Equipment Archive > Armor > Lv 160-199,1000000
15401,CassockA_INT,INT Soutane,Armor,170,1,지력의 수단,CassockA_INT,Equipment Archive > Armor > Lv 160-199,1000000
15402,CassockA_LUK,LUK Soutane,Armor,170,1,행운의 수단,CassockA_LUK,Equipment Archive > Armor > Lv 160-199,1000000
15843,C_Hunters_Dinner,Costume Hunter's Dinner,Costumes,0,0,의상 사냥꾼의 만찬,Hunters_Dinner,Costume Capsule,100000
15858,C_Choco_Banana,Costume Choco Banana Bonnet,Costumes,0,0,의상 초코바나나 보넷,C_Choco_Banana,Costume Capsule,100000
15877,C_P_blossom_Hairpin,Costume Sakura Hairpin,Costumes,0,0,의상 봄꽃 머리핀,C_P_blossom_Hairpin,Costume Capsule,100000
15881,C_Rose_Crispinette,Costume Rose Crispinette,Costumes,0,0,의상 로제 크리스피넷,C_Rose_Crispinette,Costume Capsule,100000
15882,C_Rhythm_Hairband,Rhythm Hairband,Costumes,0,0,의상 오픈 헤드폰,율동의머리장식,Costume Capsule,100000
15889,C_Boitata_Hat_J,Costume Boitata Hat,Costumes,0,0,의상 보이타타 모자,보이타타모자,Costume Capsule,100000
15905,C_Helmet_Of_Siegfried_J,Costume Helmet of Siegfried,Costumes,0,0,의상 지크프리트의 투구,지크프리트의투구,Costume Capsule,100000
15953,C_Somtam,Costume Somtam,Costumes,0,0,의상 포장마차,C_Somtam,Costume Capsule,100000
16013,Mace_Of_Judgement,Mace Of Judgement,Weapons,100,2,심판의 메이스,심판의메이스,Equipment Archive > Weapons > Lv 100-129,200000
16017,Bloody_Cross,Bloody Cross,Weapons,100,0,블러디 크로스,블러디크로스,Equipment Archive > Weapons > Lv 100-129,200000
16027,Hammer_Of_Evil_Slayer,Evil Slayer Destroyer Hammer,Weapons,100,1,마신을 파괴한 해머,브라디움돌망치,Equipment Archive > Weapons > Lv 100-129,200000
16028,Thanos_Hammer,Thanos Hammer,Weapons,120,1,타노스의 망치,타노스의망치,Equipment Archive > Weapons > Lv 100-129,200000
16030,Pilebuncker_S,Pile Bunker S,Weapons,130,1,파일벙커S,파일벙커S,Equipment Archive > Weapons > Lv 130-159,500000
16032,Pilebuncker_T,Pile Bunker T,Weapons,130,1,파일벙커T,파일벙커T,Equipment Archive > Weapons > Lv 130-159,500000
16038,Mace_Of_Infinite,Infinity Mace,Weapons,100,1,무한의 메이스,서늘한철퇴,Equipment Archive > Weapons > Lv 100-129,200000
16060,Bottle,Liquor Bottle,Weapons,100,3,술병,고급양주병,Equipment Archive > Weapons > Lv 100-129,200000
16088,Saphir_Hall_OS,Sapphire Hall-OS,Weapons,130,2,자피어 홀-OS,Saphir_Hall_OS,Equipment Archive > Weapons > Lv 130-159,500000
16089,Ultio_Spes_OS,Ultio-OS,Weapons,130,2,울티오-OS,Ultio_Spes_OS,Equipment Archive > Weapons > Lv 130-159,500000
16092,Engine_Pilebuncker,Engine Pilebuncker,Weapons,170,2,엔진 파일벙커,Engine_Pilebuncker,Equipment Archive > Weapons > Lv 160-199,1000000
16093,Coolant_Injection,Coolant Injection,Weapons,170,2,쿨란트 인젝션,Coolant_Injection,Equipment Archive > Weapons > Lv 160-199,1000000
16094,Gene_Rod,Gene Rod,Weapons,170,2,제네로드,Gene_Rod,Equipment Archive > Weapons > Lv 160-199,1000000
16095,Lucis_Flail,Lucis Flail,Weapons,170,2,루시스 플레일,Lucis_Flail,Equipment Archive > Weapons > Lv 160-199,1000000
16096,Bright_Mace,Bright Pendulum,Weapons,170,2,총명추,Bright_Mace,Equipment Archive > Weapons > Lv 160-199,1000000
16099,Ein_1HHAMMER,Rubber Hammer,Weapons,170,2,러버 해머,Ein_1HHAMMER,Equipment Archive > Weapons > Lv 160-199,1000000
18119,Thanos_Bow,Thanos Bow,Weapons,120,1,타노스의 활,타노스의활,Equipment Archive > Weapons > Lv 100-129,200000
18120,Bow_Of_Evil_Slayer,Evil Slayer Piercer Bow,Weapons,100,1,마신을 꿰뚫은 활,보우,Equipment Archive > Weapons > Lv 100-129,200000
18128,Bow_Of_Infinite,Infinity Bow,Weapons,100,1,무한의 활,서늘한활,Equipment Archive > Weapons > Lv 100-129,200000
18164,Royal_Bow_K,Royal Bow,Weapons,100,2,왕가의 활,왕가의활,Equipment Archive > Weapons > Lv 100-129,200000
18170,Narcis_Bow,Narcissus Bow,Weapons,100,2,나르시스 보우,Neev_Bow_Of_Rogue,Equipment Archive > Weapons > Lv 100-129,200000
18178,Virtual_Bow_OS,Virtual Bow-OS,Weapons,130,2,버츄얼 보우-OS,Virtual_Bow_OS,Equipment Archive > Weapons > Lv 130-159,500000
18179,MH_P89_OS,MH-P89-OS,Weapons,130,2,MH-P89-OS,MH_P89_OS,Equipment Archive > Weapons > Lv 130-159,500000
18180,AC_B44_OS,AC-B44-OS,Weapons,130,2,AC-B44-OS,AC_B44_OS,Equipment Archive > Weapons > Lv 130-159,500000
18184,Rapid_Fire_C_Bow,Rapid Fire,Weapons,170,2,래피드 파이어,Rapid_Fire_C_Bow,Equipment Archive > Weapons > Lv 160-199,1000000
18185,Sharp_Star_Bow,Sharp Star Bow,Weapons,170,2,샤프 스타,Sharp_Star_Bow,Equipment Archive > Weapons > Lv 160-199,1000000
18186,Aiming_Bow,Aiming Bow,Weapons,170,2,에이밍 보우,Aiming_Bow,Equipment Archive > Weapons > Lv 160-199,1000000
18187,Falken_Shooter,Falken Shooter,Weapons,170,2,팔켄 슈터,Falken_Shooter,Equipment Archive > Weapons > Lv 160-199,1000000
