Tier,Job Family,Slot,Item ID,AegisName,Display Name,Database Type,Direct Price,Validation
Fourth,Arch Mage,Shadow Shoes,24974,S_AG_SH_Shoes,Storm Hurricane Shadow Shoes,ShadowGear,300000,PASS
Fourth,Arch Mage,Shadow Shoes,1270094,S_AG_VST_Shoes,Violent Soul Tremor Shadow Shoes,ShadowGear,300000,PASS
Fourth,Arch Mage,Shadow Earring,24842,S_AG_Earring,M. Arch Mage Shadow Earring,ShadowGear,300000,PASS
Fourth,Arch Mage,Shadow Earring,24971,S_AG_FB_Earring,Flare Bloom Shadow Earring,ShadowGear,300000,PASS
Fourth,Arch Mage,Shadow Earring,1270091,S_AG_CI_Earring,Crystal Illusion Shadow Earring,ShadowGear,300000,PASS
Fourth,Arch Mage,Shadow Pendant,24843,S_AG_Pendant,M. Arch Mage Shadow Pendant,ShadowGear,300000,PASS
Fourth,Arch Mage,Shadow Pendant,24972,S_AG_FB_Pendant,Flare Bloom Shadow Pendant,ShadowGear,300000,PASS
Fourth,Arch Mage,Shadow Pendant,1270092,S_AG_CI_Pendant,Crystal Illusion Shadow Pendant,ShadowGear,300000,PASS
Fourth,Elemental Master,Shadow Armor,24844,S_EM_Armor,M. Elemental Master Shadow Armor,ShadowGear,300000,PASS
Fourth,Elemental Master,Shadow Armor,24981,S_EM_LS_Armor,Lightning Swamp Shadow Armor,ShadowGear,300000,PASS
Fourth,Elemental Master,Shadow Armor,1270121,S_EM_TP_Armor,Terra Stream Shadow Armor,ShadowGear,300000,PASS
Fourth,Elemental Master,Shadow Shoes,24845,S_EM_Shoes,M. Elemental Master Shadow Shoes,ShadowGear,300000,PASS
Fourth,Elemental Master,Shadow Shoes,24982,S_EM_LS_Shoes,Lightning Swamp Shadow Shoes,ShadowGear,300000,PASS
Fourth,Elemental Master,Shadow Shoes,1270122,S_EM_TP_Shoes,Terra Stream Shadow Shoes,ShadowGear,300000,PASS
Fourth,Elemental Master,Shadow Earring,24846,S_EM_Earring,M. Elemental Master Shadow Earring,ShadowGear,300000,PASS
Fourth,Elemental Master,Shadow Earring,24979,S_EM_CO_Earring,Conflagrative Shadow Earring,ShadowGear,300000,PASS
Fourth,Elemental Master,Shadow Earring,1270119,S_EM_DS_Earring,Diamond Shadow Earring,ShadowGear,300000,PASS
Fourth,Elemental Master,Shadow Pendant,24847,S_EM_Pendant,M. Elemental Master Shadow Pendant,ShadowGear,300000,PASS
Fourth,Elemental Master,Shadow Pendant,24980,S_EM_CO_Pendant,Conflagrative Shadow Pendant,ShadowGear,300000,PASS
Fourth,Elemental Master,Shadow Pendant,1270120,S_EM_DS_Pendant,Diamond Shadow Pendant,ShadowGear,300000,PASS
Fourth,Spirit Handler,Shadow Armor,24852,S_SH_Armor,M. Spirit Handler Shadow Armor,ShadowGear,300000,PASS
Fourth,Spirit Handler,Shadow Armor,24958,S_SU_HB_Armor,Hogogong Battering Shadow Armor,ShadowGear,300000,PASS
Fourth,Spirit Handler,Shadow Armor,1270033,S_SU_BSP_Armor,Hyunrok Breeze Spirit Shadow Armor,ShadowGear,300000,PASS
Fourth,Spirit Handler,Shadow Shoes,24853,S_SH_Shoes,M. Spirit Handler Shadow Shoes,ShadowGear,300000,PASS
Fourth,Spirit Handler,Shadow Shoes,24959,S_SU_HB_Shoes,Hogogong Battering Shadow Shoes,ShadowGear,300000,PASS
Fourth,Spirit Handler,Shadow Shoes,1270034,S_SU_BSP_Shoes,Hyunrok Breeze Spirit Shadow Shoes,ShadowGear,300000,PASS
Fourth,Spirit Handler,Shadow Earring,24854,S_SH_Earring,M. Spirit Handler Shadow Earring,ShadowGear,300000,PASS
Fourth,Spirit Handler,Shadow Earring,24956,S_SU_CS_Earring,Chulho Claw Shadow Earring,ShadowGear,300000,PASS
Fourth,Spirit Handler,Shadow Earring,1270031,S_SU_HRC_Earring,Hyunrok Cannon Shadow Earring,ShadowGear,300000,PASS
Fourth,Spirit Handler,Shadow Pendant,24855,S_SH_Pendant,M. Spirit Handler Shadow Pendant,ShadowGear,300000,PASS
Fourth,Spirit Handler,Shadow Pendant,24957,S_SU_CS_Pendant,Chulho Claw Shadow Pendant,ShadowGear,300000,PASS
Fourth,Spirit Handler,Shadow Pendant,1270032,S_SU_HRC_Pendant,Hyunrok Cannon Shadow Pendant,ShadowGear,300000,PASS
Fourth,Sky Emperor,Shadow Armor,24860,S_SKE_Armor,M. Sky Emperor Shadow Armor,ShadowGear,300000,PASS
Fourth,Sky Emperor,Shadow Armor,24977,S_SKE_SB_Armor,Sunset Blast Shadow Armor,ShadowGear,300000,PASS
Fourth,Sky Emperor,Shadow Armor,1270101,S_SKE_DB_Armor,Dawn Break Shot Shadow Armor,ShadowGear,300000,PASS
Fourth,Sky Emperor,Shadow Shoes,24861,S_SKE_Shoes,M. Sky Emperor Shadow Shoes,ShadowGear,300000,PASS
Fourth,Sky Emperor,Shadow Shoes,24978,S_SKE_SB_Shoes,Sunset Blast Shadow Shoes,ShadowGear,300000,PASS
Fourth,Sky Emperor,Shadow Shoes,1270102,S_SKE_DB_Shoes,Dawn Break Shadow Shoes,ShadowGear,300000,PASS
Fourth,Sky Emperor,Shadow Earring,24862,S_SKE_Earring,M. Sky Emperor Shadow Earring,ShadowGear,300000,PASS
Fourth,Sky Emperor,Shadow Earring,24975,S_SKE_NS_Earring,Noon Sun Shadow Earring,ShadowGear,300000,PASS
Fourth,Sky Emperor,Shadow Earring,1270099,S_SKE_MS_Earring,Midnight Kick Shadow Earring,ShadowGear,300000,PASS
Fourth,Sky Emperor,Shadow Pendant,24863,S_SKE_Pendant,M. Sky Emperor Shadow Pendant,ShadowGear,300000,PASS
Fourth,Sky Emperor,Shadow Pendant,24976,S_SKE_NS_Pendant,Noon Sun Shadow Pendant,ShadowGear,300000,PASS
Fourth,Sky Emperor,Shadow Pendant,1270100,S_SKE_MS_Pendant,Midnight Kick Shadow Pendant,ShadowGear,300000,PASS
Fourth,Soul Ascetic,Shadow Armor,24864,S_SOA_Armor,M. Soul Ascetic Shadow Armor,ShadowGear,300000,PASS
Fourth,Soul Ascetic,Shadow Armor,24989,S_SOA_TOFG_Armor,Four Bearing God Shadow Armor,ShadowGear,300000,PASS
Fourth,Soul Ascetic,Shadow Armor,1270045,S_SOA_MS_Armor,Exorcism of Malicious Soul Shadow Armor,ShadowGear,300000,PASS
Fourth,Soul Ascetic,Shadow Shoes,24865,S_SOA_Shoes,M. Soul Ascetic Shadow Shoes,ShadowGear,300000,PASS
Fourth,Soul Ascetic,Shadow Shoes,24990,S_SOA_TOFG_Shoes,Four Bearing God Shadow Shoes,ShadowGear,300000,PASS
Fourth,Soul Ascetic,Shadow Shoes,1270046,S_SOA_MS_Shoes,Exorcism of Malicious Soul Shadow Shoes,ShadowGear,300000,PASS
Fourth,Soul Ascetic,Shadow Earring,24866,S_SOA_Earring,M. Soul Ascetic Shadow Earring,ShadowGear,300000,PASS
Fourth,Soul Ascetic,Shadow Earring,24987,S_SOA_TOWB_Earring,Talisman of White Black Shadow Earring,ShadowGear,300000,PASS
Fourth,Soul Ascetic,Shadow Earring,1270043,S_SOA_TS_Earring,Talisman of Red Blue Shadow Earring,ShadowGear,300000,PASS
Fourth,Soul Ascetic,Shadow Pendant,24867,S_SOA_Pendant,M. Soul Ascetic Shadow Pendant,ShadowGear,300000,PASS
Fourth,Soul Ascetic,Shadow Pendant,24988,S_SOA_TOWB_Pendant,Talisman of White Black Shadow Pendant,ShadowGear,300000,PASS
Fourth,Soul Ascetic,Shadow Pendant,1270044,S_SOA_TS_Pendant,Talisman of Red Blue Shadow Pendant,ShadowGear,300000,PASS
Fourth,Hyper Novice,Shadow Armor,24868,S_HN_Armor,M. Hyper Novice Shadow Armor,ShadowGear,300000,PASS
Fourth,Hyper Novice,Shadow Armor,24946,S_HN_TB_Armor,Thunder Buster Shadow Armor,ShadowGear,300000,PASS
Fourth,Hyper Novice,Shadow Armor,1270089,S_HN_DB_Armor,Double Blow Shadow Armor,ShadowGear,300000,PASS
Fourth,Hyper Novice,Shadow Shoes,24869,S_HN_Shoes,M. Hyper Novice Shadow Shoes,ShadowGear,300000,PASS
Fourth,Hyper Novice,Shadow Shoes,24947,S_HN_TB_Shoes,Thunder Buster Cannon Shadow Shoes,ShadowGear,300000,PASS
Fourth,Hyper Novice,Shadow Shoes,1270090,S_HN_DB_Shoes,Double Blow Shadow Shoes,ShadowGear,300000,PASS
Fourth,Hyper Novice,Shadow Earring,24870,S_HN_Earring,M. Hyper Novice Shadow Earring,ShadowGear,300000,PASS
Fourth,Hyper Novice,Shadow Earring,24944,S_HN_VJ_Earring,Vulcan Jack Shadow Earring,ShadowGear,300000,PASS
Fourth,Hyper Novice,Shadow Earring,1270087,S_HN_MC_Earring,Max Chain Shadow Earring,ShadowGear,300000,PASS
Fourth,Hyper Novice,Shadow Pendant,24871,S_HN_Pendant,M. Hyper Novice Shadow Pendant,ShadowGear,300000,PASS
Fourth,Hyper Novice,Shadow Pendant,24945,S_HN_VJ_Pendant,Vulcan Jack Shadow Pendant,ShadowGear,300000,PASS
Fourth,Hyper Novice,Shadow Pendant,1270088,S_HN_MC_Pendant,Max Chain Shadow Pendant,ShadowGear,300000,PASS
